# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-30 15:06:48 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04260500 BLACK RIVER AT WATERTOWN NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04260500
#            TS   parameter     statistic     Description
#        105812       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105812_00060_00003	105812_00060_00003_cd
USGS	04260500	1983-02-05	6640	A
USGS	04260500	1983-02-06	7120	A
USGS	04260500	1983-02-07	6610	A
USGS	04260500	1983-02-08	5790	A
USGS	04260500	1983-02-09	4880	A
USGS	04260500	1983-02-10	3940	A
USGS	04260500	1983-02-11	3300	A
USGS	04260500	1983-02-12	2930	A
USGS	04260500	1983-02-13	2930	A
USGS	04260500	1983-02-14	2670	A
USGS	04260500	1983-02-15	2620	A
USGS	04260500	1983-02-16	2670	A
USGS	04260500	1983-02-17	2850	A
USGS	04260500	1983-02-18	2760	A
USGS	04260500	1983-02-19	2700	A
USGS	04260500	1983-02-20	2490	A
USGS	04260500	1983-02-21	2460	A
USGS	04260500	1983-02-22	2550	A
USGS	04260500	1983-02-23	2760	A
USGS	04260500	1983-02-24	3020	A
USGS	04260500	1983-02-25	2930	A
USGS	04260500	1983-02-26	2480	A
USGS	04260500	1983-02-27	2310	A
USGS	04260500	1983-02-28	1980	A
USGS	04260500	1983-03-01	1890	A
USGS	04260500	1983-03-02	2150	A
USGS	04260500	1983-03-03	2460	A
USGS	04260500	1983-03-04	2570	A
USGS	04260500	1983-03-05	2440	A
USGS	04260500	1983-03-06	2540	A
USGS	04260500	1983-03-07	3480	A
USGS	04260500	1983-03-08	5710	A
USGS	04260500	1983-03-09	6430	A
USGS	04260500	1983-03-10	6720	A
USGS	04260500	1983-03-11	6870	A
USGS	04260500	1983-03-12	6510	A
USGS	04260500	1983-03-13	5980	A
USGS	04260500	1983-03-14	5430	A
USGS	04260500	1983-03-15	4770	A
USGS	04260500	1983-03-16	4120	A
USGS	04260500	1983-03-17	3900	A
USGS	04260500	1983-03-18	3740	A
USGS	04260500	1983-03-19	3900	A
USGS	04260500	1983-03-20	4690	A
USGS	04260500	1983-03-21	5170	A
USGS	04260500	1983-03-22	6030	A
USGS	04260500	1983-03-23	6380	A
USGS	04260500	1983-03-24	5910	A
USGS	04260500	1983-03-25	5040	A
USGS	04260500	1983-03-26	4260	A
USGS	04260500	1983-03-27	3410	A
USGS	04260500	1983-03-28	3120	A
USGS	04260500	1983-03-29	3540	A
USGS	04260500	1983-03-30	3780	A
USGS	04260500	1983-03-31	3610	A
USGS	04260500	1983-04-01	3190	A
USGS	04260500	1983-04-02	3000	A
USGS	04260500	1983-04-03	3140	A
USGS	04260500	1983-04-04	3860	A
USGS	04260500	1983-04-05	4180	A
USGS	04260500	1983-04-06	4160	A
USGS	04260500	1983-04-07	3900	A
USGS	04260500	1983-04-08	3780	A
USGS	04260500	1983-04-09	3860	A
USGS	04260500	1983-04-10	4200	A
USGS	04260500	1983-04-11	4950	A
USGS	04260500	1983-04-12	5790	A
USGS	04260500	1983-04-13	6300	A
USGS	04260500	1983-04-14	6250	A
USGS	04260500	1983-04-15	5690	A
USGS	04260500	1983-04-16	7890	A
USGS	04260500	1983-04-17	10000	A
USGS	04260500	1983-04-18	12200	A
USGS	04260500	1983-04-19	12600	A
USGS	04260500	1983-04-20	11400	A
USGS	04260500	1983-04-21	9880	A
USGS	04260500	1983-04-22	8650	A
USGS	04260500	1983-04-23	8190	A
USGS	04260500	1983-04-24	8310	A
USGS	04260500	1983-04-25	9680	A
USGS	04260500	1983-04-26	11000	A
USGS	04260500	1983-04-27	12600	A
USGS	04260500	1983-04-28	12800	A
USGS	04260500	1983-04-29	12100	A
USGS	04260500	1983-04-30	11600	A
USGS	04260500	1983-05-01	11900	A
USGS	04260500	1983-05-02	12700	A
USGS	04260500	1983-05-03	15500	A
USGS	04260500	1983-05-04	17000	A
USGS	04260500	1983-05-05	16800	A
USGS	04260500	1983-05-06	15200	A
USGS	04260500	1983-05-07	13000	A
USGS	04260500	1983-05-08	11100	A
USGS	04260500	1983-05-09	10300	A
USGS	04260500	1983-05-10	9850	A
USGS	04260500	1983-05-11	9510	A
USGS	04260500	1983-05-12	9130	A
USGS	04260500	1983-05-13	8530	A
USGS	04260500	1983-05-14	7780	A
USGS	04260500	1983-05-15	7030	A
USGS	04260500	1983-05-16	6300	A
USGS	04260500	1983-05-17	5910	A
USGS	04260500	1983-05-18	5690	A
USGS	04260500	1983-05-19	5220	A
USGS	04260500	1983-05-20	4690	A
USGS	04260500	1983-05-21	4690	A
USGS	04260500	1983-05-22	4750	A
USGS	04260500	1983-05-23	4690	A
USGS	04260500	1983-05-24	4540	A
USGS	04260500	1983-05-25	4450	A
USGS	04260500	1983-05-26	4300	A
USGS	04260500	1983-05-27	4180	A
USGS	04260500	1983-05-28	4330	A
USGS	04260500	1983-05-29	3780	A
USGS	04260500	1983-05-30	3520	A
USGS	04260500	1983-05-31	4490	A
USGS	04260500	1983-06-01	5270	A
USGS	04260500	1983-06-02	5590	A
USGS	04260500	1983-06-03	5590	A
USGS	04260500	1983-06-04	5150	A
USGS	04260500	1983-06-05	4840	A
USGS	04260500	1983-06-06	4640	A
USGS	04260500	1983-06-07	4430	A
USGS	04260500	1983-06-08	4600	A
USGS	04260500	1983-06-09	4560	A
USGS	04260500	1983-06-10	4000	A
USGS	04260500	1983-06-11	3300	A
USGS	04260500	1983-06-12	2960	A
USGS	04260500	1983-06-13	2760	A
USGS	04260500	1983-06-14	2340	A
USGS	04260500	1983-06-15	2260	A
USGS	04260500	1983-06-16	2050	A
USGS	04260500	1983-06-17	2060	A
USGS	04260500	1983-06-18	2540	A
USGS	04260500	1983-06-19	2630	A
USGS	04260500	1983-06-20	2880	A
USGS	04260500	1983-06-21	2000	A
USGS	04260500	1983-06-22	1840	A
USGS	04260500	1983-06-23	1550	A
USGS	04260500	1983-06-24	1680	A
USGS	04260500	1983-06-25	1660	A
USGS	04260500	1983-06-26	1390	A
USGS	04260500	1983-06-27	1440	A
USGS	04260500	1983-06-28	1440	A
USGS	04260500	1983-06-29	1670	A
USGS	04260500	1983-06-30	1710	A
USGS	04260500	1983-07-01	1710	A
USGS	04260500	1983-07-02	1230	A
USGS	04260500	1983-07-03	1240	A
USGS	04260500	1983-07-04	1250	A
USGS	04260500	1983-07-05	1160	A
USGS	04260500	1983-07-06	1180	A
USGS	04260500	1983-07-07	1270	A
USGS	04260500	1983-07-08	1280	A
USGS	04260500	1983-07-09	1390	A
USGS	04260500	1983-07-10	1440	A
USGS	04260500	1983-07-11	1260	A
USGS	04260500	1983-07-12	1420	A
USGS	04260500	1983-07-13	1140	A
USGS	04260500	1983-07-14	1260	A
USGS	04260500	1983-07-15	1220	A
USGS	04260500	1983-07-16	1450	A
USGS	04260500	1983-07-17	1140	A
USGS	04260500	1983-07-18	964	A
USGS	04260500	1983-07-19	1050	A
USGS	04260500	1983-07-20	1130	A
USGS	04260500	1983-07-21	1040	A
USGS	04260500	1983-07-22	973	A
USGS	04260500	1983-07-23	1060	A
USGS	04260500	1983-07-24	1060	A
USGS	04260500	1983-07-25	1160	A
USGS	04260500	1983-07-26	1340	A
USGS	04260500	1983-07-27	1210	A
USGS	04260500	1983-07-28	1240	A
USGS	04260500	1983-07-29	1180	A
USGS	04260500	1983-07-30	1250	A
USGS	04260500	1983-07-31	1250	A
USGS	04260500	1983-08-01	1370	A
USGS	04260500	1983-08-02	1890	A
USGS	04260500	1983-08-03	3480	A
USGS	04260500	1983-08-04	3800	A
USGS	04260500	1983-08-05	2930	A
USGS	04260500	1983-08-06	2380	A
USGS	04260500	1983-08-07	1990	A
USGS	04260500	1983-08-08	1750	A
USGS	04260500	1983-08-09	1840	A
USGS	04260500	1983-08-10	1650	A
USGS	04260500	1983-08-11	1350	A
USGS	04260500	1983-08-12	1490	A
USGS	04260500	1983-08-13	3590	A
USGS	04260500	1983-08-14	2930	A
USGS	04260500	1983-08-15	2350	A
USGS	04260500	1983-08-16	1890	A
USGS	04260500	1983-08-17	1620	A
USGS	04260500	1983-08-18	1740	A
USGS	04260500	1983-08-19	2520	A
USGS	04260500	1983-08-20	2430	A
USGS	04260500	1983-08-21	2070	A
USGS	04260500	1983-08-22	1680	A
USGS	04260500	1983-08-23	1350	A
USGS	04260500	1983-08-24	1850	A
USGS	04260500	1983-08-25	1860	A
USGS	04260500	1983-08-26	1640	A
USGS	04260500	1983-08-27	1490	A
USGS	04260500	1983-08-28	1410	A
USGS	04260500	1983-08-29	1320	A
USGS	04260500	1983-08-30	877	A
USGS	04260500	1983-08-31	1360	A
USGS	04260500	1983-09-01	1400	A
USGS	04260500	1983-09-02	2140	A
USGS	04260500	1983-09-03	1910	A
USGS	04260500	1983-09-04	1380	A
USGS	04260500	1983-09-05	1530	A
USGS	04260500	1983-09-06	1410	A
USGS	04260500	1983-09-07	1160	A
USGS	04260500	1983-09-08	1300	A
USGS	04260500	1983-09-09	1260	A
USGS	04260500	1983-09-10	1330	A
USGS	04260500	1983-09-11	1410	A
USGS	04260500	1983-09-12	1370	A
USGS	04260500	1983-09-13	1270	A
USGS	04260500	1983-09-14	1170	A
USGS	04260500	1983-09-15	1060	A
USGS	04260500	1983-09-16	1070	A
USGS	04260500	1983-09-17	1050	A
USGS	04260500	1983-09-18	1030	A
USGS	04260500	1983-09-19	1030	A
USGS	04260500	1983-09-20	1130	A
USGS	04260500	1983-09-21	1120	A
USGS	04260500	1983-09-22	1340	A
USGS	04260500	1983-09-23	2570	A
USGS	04260500	1983-09-24	3280	A
USGS	04260500	1983-09-25	2540	A
USGS	04260500	1983-09-26	1950	A
USGS	04260500	1983-09-27	1860	A
USGS	04260500	1983-09-28	1590	A
USGS	04260500	1983-09-29	1410	A
USGS	04260500	1983-09-30	1430	A
USGS	04260500	1983-10-01	1480	A
USGS	04260500	1983-10-02	1190	A
USGS	04260500	1983-10-03	1150	A
USGS	04260500	1983-10-04	1170	A
USGS	04260500	1983-10-05	1160	A
USGS	04260500	1983-10-06	1400	A
USGS	04260500	1983-10-07	2750	A
USGS	04260500	1983-10-08	2790	A
USGS	04260500	1983-10-09	2460	A
USGS	04260500	1983-10-10	2120	A
USGS	04260500	1983-10-11	1950	A
USGS	04260500	1983-10-12	1570	A
USGS	04260500	1983-10-13	1640	A
USGS	04260500	1983-10-14	2090	A
USGS	04260500	1983-10-15	3130	A
USGS	04260500	1983-10-16	3370	A
USGS	04260500	1983-10-17	2880	A
USGS	04260500	1983-10-18	2350	A
USGS	04260500	1983-10-19	2050	A
USGS	04260500	1983-10-20	1880	A
USGS	04260500	1983-10-21	1750	A
USGS	04260500	1983-10-22	1490	A
USGS	04260500	1983-10-23	1480	A
USGS	04260500	1983-10-24	1520	A
USGS	04260500	1983-10-25	1880	A
USGS	04260500	1983-10-26	1990	A
USGS	04260500	1983-10-27	1920	A
USGS	04260500	1983-10-28	1950	A
USGS	04260500	1983-10-29	1820	A
USGS	04260500	1983-10-30	1910	A
USGS	04260500	1983-10-31	1850	A
USGS	04260500	1983-11-01	1770	A
USGS	04260500	1983-11-02	1800	A
USGS	04260500	1983-11-03	1860	A
USGS	04260500	1983-11-04	1920	A
USGS	04260500	1983-11-05	2060	A
USGS	04260500	1983-11-06	2010	A
USGS	04260500	1983-11-07	2000	A
USGS	04260500	1983-11-08	2040	A
USGS	04260500	1983-11-09	1890	A
USGS	04260500	1983-11-10	1910	A
USGS	04260500	1983-11-11	2340	A
USGS	04260500	1983-11-12	4430	A
USGS	04260500	1983-11-13	5130	A
USGS	04260500	1983-11-14	4670	A
USGS	04260500	1983-11-15	3920	A
USGS	04260500	1983-11-16	3380	A
USGS	04260500	1983-11-17	4330	A
USGS	04260500	1983-11-18	4700	A
USGS	04260500	1983-11-19	4280	A
USGS	04260500	1983-11-20	3600	A
USGS	04260500	1983-11-21	5340	A
USGS	04260500	1983-11-22	7780	A
USGS	04260500	1983-11-23	8240	A
USGS	04260500	1983-11-24	8360	A
USGS	04260500	1983-11-25	7600	A
USGS	04260500	1983-11-26	6700	A
USGS	04260500	1983-11-27	6010	A
USGS	04260500	1983-11-28	5340	A
USGS	04260500	1983-11-29	4980	A
USGS	04260500	1983-11-30	5370	A
USGS	04260500	1983-12-01	5460	A
USGS	04260500	1983-12-02	5300	A
USGS	04260500	1983-12-03	4740	A
USGS	04260500	1983-12-04	3960	A
USGS	04260500	1983-12-05	3510	A
USGS	04260500	1983-12-06	3710	A
USGS	04260500	1983-12-07	5690	A
USGS	04260500	1983-12-08	7080	A
USGS	04260500	1983-12-09	8380	A
USGS	04260500	1983-12-10	8820	A
USGS	04260500	1983-12-11	8010	A
USGS	04260500	1983-12-12	6770	A
USGS	04260500	1983-12-13	8120	A
USGS	04260500	1983-12-14	13100	A
USGS	04260500	1983-12-15	23300	A
USGS	04260500	1983-12-16	29000	A
USGS	04260500	1983-12-17	24200	A
USGS	04260500	1983-12-18	18500	A
USGS	04260500	1983-12-19	13100	A
USGS	04260500	1983-12-20	9150	A
USGS	04260500	1983-12-21	6270	A
USGS	04260500	1983-12-22	5500	A
USGS	04260500	1983-12-23	5340	A
USGS	04260500	1983-12-24	5210	A
USGS	04260500	1983-12-25	5540	A
USGS	04260500	1983-12-26	5760	A
USGS	04260500	1983-12-27	5820	A
USGS	04260500	1983-12-28	5580	A
USGS	04260500	1983-12-29	5430	A
USGS	04260500	1983-12-30	5370	A
USGS	04260500	1983-12-31	5470	A
USGS	04260500	1984-01-01	5400	A
USGS	04260500	1984-01-02	5110	A
USGS	04260500	1984-01-03	4760	A
USGS	04260500	1984-01-04	4490	A
USGS	04260500	1984-01-05	4160	A
USGS	04260500	1984-01-06	3930	A
USGS	04260500	1984-01-07	3760	A
USGS	04260500	1984-01-08	3690	A
USGS	04260500	1984-01-09	3790	A
USGS	04260500	1984-01-10	3460	A
USGS	04260500	1984-01-11	3200	A
USGS	04260500	1984-01-12	3500	A
USGS	04260500	1984-01-13	3200	A
USGS	04260500	1984-01-14	2700	A
USGS	04260500	1984-01-15	2900	A
USGS	04260500	1984-01-16	3000	A
USGS	04260500	1984-01-17	2800	A
USGS	04260500	1984-01-18	2700	A
USGS	04260500	1984-01-19	2500	A
USGS	04260500	1984-01-20	2400	A
USGS	04260500	1984-01-21	2300	A
USGS	04260500	1984-01-22	2200	A
USGS	04260500	1984-01-23	2200	A
USGS	04260500	1984-01-24	2320	A
USGS	04260500	1984-01-25	2400	A
USGS	04260500	1984-01-26	2850	A
USGS	04260500	1984-01-27	3150	A
USGS	04260500	1984-01-28	3570	A
USGS	04260500	1984-01-29	3260	A
USGS	04260500	1984-01-30	2600	A
USGS	04260500	1984-01-31	2630	A
USGS	04260500	1984-02-01	2720	A
USGS	04260500	1984-02-02	2740	A
USGS	04260500	1984-02-03	2230	A
USGS	04260500	1984-02-04	2320	A
USGS	04260500	1984-02-05	2600	A
USGS	04260500	1984-02-06	3470	A
USGS	04260500	1984-02-07	3780	A
USGS	04260500	1984-02-08	3680	A
USGS	04260500	1984-02-09	3210	A
USGS	04260500	1984-02-10	3230	A
USGS	04260500	1984-02-11	2750	A
USGS	04260500	1984-02-12	2890	A
USGS	04260500	1984-02-13	3320	A
USGS	04260500	1984-02-14	6220	A
USGS	04260500	1984-02-15	13500	A
USGS	04260500	1984-02-16	15500	A
USGS	04260500	1984-02-17	18300	A
USGS	04260500	1984-02-18	20800	A
USGS	04260500	1984-02-19	21100	A
USGS	04260500	1984-02-20	19500	A
USGS	04260500	1984-02-21	17500	A
USGS	04260500	1984-02-22	15200	A
USGS	04260500	1984-02-23	13000	A
USGS	04260500	1984-02-24	11200	A
USGS	04260500	1984-02-25	9860	A
USGS	04260500	1984-02-26	8590	A
USGS	04260500	1984-02-27	7740	A
USGS	04260500	1984-02-28	6850	A
USGS	04260500	1984-02-29	5390	A
USGS	04260500	1984-03-01	4160	A
USGS	04260500	1984-03-02	4450	A
USGS	04260500	1984-03-03	4670	A
USGS	04260500	1984-03-04	4590	A
USGS	04260500	1984-03-05	4200	A
USGS	04260500	1984-03-06	3930	A
USGS	04260500	1984-03-07	3930	A
USGS	04260500	1984-03-08	3820	A
USGS	04260500	1984-03-09	3390	A
USGS	04260500	1984-03-10	3310	A
USGS	04260500	1984-03-11	3180	A
USGS	04260500	1984-03-12	2900	A
USGS	04260500	1984-03-13	2920	A
USGS	04260500	1984-03-14	2610	A
USGS	04260500	1984-03-15	2660	A
USGS	04260500	1984-03-16	2710	A
USGS	04260500	1984-03-17	2910	A
USGS	04260500	1984-03-18	3230	A
USGS	04260500	1984-03-19	3360	A
USGS	04260500	1984-03-20	3200	A
USGS	04260500	1984-03-21	3770	A
USGS	04260500	1984-03-22	7920	A
USGS	04260500	1984-03-23	9540	A
USGS	04260500	1984-03-24	9750	A
USGS	04260500	1984-03-25	8910	A
USGS	04260500	1984-03-26	7660	A
USGS	04260500	1984-03-27	6470	A
USGS	04260500	1984-03-28	5580	A
USGS	04260500	1984-03-29	4900	A
USGS	04260500	1984-03-30	4360	A
USGS	04260500	1984-03-31	4280	A
USGS	04260500	1984-04-01	4410	A
USGS	04260500	1984-04-02	4530	A
USGS	04260500	1984-04-03	4840	A
USGS	04260500	1984-04-04	5150	A
USGS	04260500	1984-04-05	6010	A
USGS	04260500	1984-04-06	9520	A
USGS	04260500	1984-04-07	11000	A
USGS	04260500	1984-04-08	12700	A
USGS	04260500	1984-04-09	13000	A
USGS	04260500	1984-04-10	11500	A
USGS	04260500	1984-04-11	9680	A
USGS	04260500	1984-04-12	8430	A
USGS	04260500	1984-04-13	7870	A
USGS	04260500	1984-04-14	7520	A
USGS	04260500	1984-04-15	8100	A
USGS	04260500	1984-04-16	9310	A
USGS	04260500	1984-04-17	11600	A
USGS	04260500	1984-04-18	13500	A
USGS	04260500	1984-04-19	15400	A
USGS	04260500	1984-04-20	14700	A
USGS	04260500	1984-04-21	13000	A
USGS	04260500	1984-04-22	11600	A
USGS	04260500	1984-04-23	10200	A
USGS	04260500	1984-04-24	9150	A
USGS	04260500	1984-04-25	9120	A
USGS	04260500	1984-04-26	9230	A
USGS	04260500	1984-04-27	9230	A
USGS	04260500	1984-04-28	8730	A
USGS	04260500	1984-04-29	7790	A
USGS	04260500	1984-04-30	7040	A
USGS	04260500	1984-05-01	6650	A
USGS	04260500	1984-05-02	6550	A
USGS	04260500	1984-05-03	6460	A
USGS	04260500	1984-05-04	6450	A
USGS	04260500	1984-05-05	7210	A
USGS	04260500	1984-05-06	7160	A
USGS	04260500	1984-05-07	6720	A
USGS	04260500	1984-05-08	6060	A
USGS	04260500	1984-05-09	5520	A
USGS	04260500	1984-05-10	5390	A
USGS	04260500	1984-05-11	5500	A
USGS	04260500	1984-05-12	5650	A
USGS	04260500	1984-05-13	6540	A
USGS	04260500	1984-05-14	7010	A
USGS	04260500	1984-05-15	7440	A
USGS	04260500	1984-05-16	7350	A
USGS	04260500	1984-05-17	6550	A
USGS	04260500	1984-05-18	5570	A
USGS	04260500	1984-05-19	4700	A
USGS	04260500	1984-05-20	3960	A
USGS	04260500	1984-05-21	3690	A
USGS	04260500	1984-05-22	3660	A
USGS	04260500	1984-05-23	3610	A
USGS	04260500	1984-05-24	4600	A
USGS	04260500	1984-05-25	5470	A
USGS	04260500	1984-05-26	5660	A
USGS	04260500	1984-05-27	5410	A
USGS	04260500	1984-05-28	4940	A
USGS	04260500	1984-05-29	5730	A
USGS	04260500	1984-05-30	7510	A
USGS	04260500	1984-05-31	7910	A
USGS	04260500	1984-06-01	8360	A
USGS	04260500	1984-06-02	8180	A
USGS	04260500	1984-06-03	7400	A
USGS	04260500	1984-06-04	6310	A
USGS	04260500	1984-06-05	5240	A
USGS	04260500	1984-06-06	4120	A
USGS	04260500	1984-06-07	3360	A
USGS	04260500	1984-06-08	3020	A
USGS	04260500	1984-06-09	2820	A
USGS	04260500	1984-06-10	2500	A
USGS	04260500	1984-06-11	2410	A
USGS	04260500	1984-06-12	1920	A
USGS	04260500	1984-06-13	1700	A
USGS	04260500	1984-06-14	1360	A
USGS	04260500	1984-06-15	1510	A
USGS	04260500	1984-06-16	1690	A
USGS	04260500	1984-06-17	1500	A
USGS	04260500	1984-06-18	1480	A
USGS	04260500	1984-06-19	1640	A
USGS	04260500	1984-06-20	2270	A
USGS	04260500	1984-06-21	2620	A
USGS	04260500	1984-06-22	2120	A
USGS	04260500	1984-06-23	1690	A
USGS	04260500	1984-06-24	1490	A
USGS	04260500	1984-06-25	2060	A
USGS	04260500	1984-06-26	3340	A
USGS	04260500	1984-06-27	3330	A
USGS	04260500	1984-06-28	2790	A
USGS	04260500	1984-06-29	2270	A
USGS	04260500	1984-06-30	2020	A
USGS	04260500	1984-07-01	1700	A
USGS	04260500	1984-07-02	1850	A
USGS	04260500	1984-07-03	1860	A
USGS	04260500	1984-07-04	1720	A
USGS	04260500	1984-07-05	2000	A
USGS	04260500	1984-07-06	2810	A
USGS	04260500	1984-07-07	4890	A
USGS	04260500	1984-07-08	5420	A
USGS	04260500	1984-07-09	5780	A
USGS	04260500	1984-07-10	5340	A
USGS	04260500	1984-07-11	4030	A
USGS	04260500	1984-07-12	3060	A
USGS	04260500	1984-07-13	3510	A
USGS	04260500	1984-07-14	3580	A
USGS	04260500	1984-07-15	2800	A
USGS	04260500	1984-07-16	2410	A
USGS	04260500	1984-07-17	2110	A
USGS	04260500	1984-07-18	2070	A
USGS	04260500	1984-07-19	2050	A
USGS	04260500	1984-07-20	1930	A
USGS	04260500	1984-07-21	1840	A
USGS	04260500	1984-07-22	1710	A
USGS	04260500	1984-07-23	1550	A
USGS	04260500	1984-07-24	1530	A
USGS	04260500	1984-07-25	1400	A
USGS	04260500	1984-07-26	1210	A
USGS	04260500	1984-07-27	1150	A
USGS	04260500	1984-07-28	1360	A
USGS	04260500	1984-07-29	1560	A
USGS	04260500	1984-07-30	1650	A
USGS	04260500	1984-07-31	1550	A
USGS	04260500	1984-08-01	1330	A
USGS	04260500	1984-08-02	1430	A
USGS	04260500	1984-08-03	1410	A
USGS	04260500	1984-08-04	1520	A
USGS	04260500	1984-08-05	1250	A
USGS	04260500	1984-08-06	1170	A
USGS	04260500	1984-08-07	1360	A
USGS	04260500	1984-08-08	1490	A
USGS	04260500	1984-08-09	1580	A
USGS	04260500	1984-08-10	1720	A
USGS	04260500	1984-08-11	2550	A
USGS	04260500	1984-08-12	3080	A
USGS	04260500	1984-08-13	3250	A
USGS	04260500	1984-08-14	3230	A
USGS	04260500	1984-08-15	2840	A
USGS	04260500	1984-08-16	2720	A
USGS	04260500	1984-08-17	3260	A
USGS	04260500	1984-08-18	3340	A
USGS	04260500	1984-08-19	3130	A
USGS	04260500	1984-08-20	2340	A
USGS	04260500	1984-08-21	2170	A
USGS	04260500	1984-08-22	2020	A
USGS	04260500	1984-08-23	2040	A
USGS	04260500	1984-08-24	2460	A
USGS	04260500	1984-08-25	3510	A
USGS	04260500	1984-08-26	3370	A
USGS	04260500	1984-08-27	2550	A
USGS	04260500	1984-08-28	2250	A
USGS	04260500	1984-08-29	1990	A
USGS	04260500	1984-08-30	1650	A
USGS	04260500	1984-08-31	2000	A
USGS	04260500	1984-09-01	2500	A
USGS	04260500	1984-09-02	3040	A
USGS	04260500	1984-09-03	2550	A
USGS	04260500	1984-09-04	2390	A
USGS	04260500	1984-09-05	2730	A
USGS	04260500	1984-09-06	2930	A
USGS	04260500	1984-09-07	2630	A
USGS	04260500	1984-09-08	2210	A
USGS	04260500	1984-09-09	1800	A
USGS	04260500	1984-09-10	1600	A
USGS	04260500	1984-09-11	1750	A
USGS	04260500	1984-09-12	1910	A
USGS	04260500	1984-09-13	3210	A
USGS	04260500	1984-09-14	4120	A
USGS	04260500	1984-09-15	5400	A
USGS	04260500	1984-09-16	6190	A
USGS	04260500	1984-09-17	6470	A
USGS	04260500	1984-09-18	6000	A
USGS	04260500	1984-09-19	4930	A
USGS	04260500	1984-09-20	4050	A
USGS	04260500	1984-09-21	2700	A
USGS	04260500	1984-09-22	2420	A
USGS	04260500	1984-09-23	2100	A
USGS	04260500	1984-09-24	1930	A
USGS	04260500	1984-09-25	1840	A
USGS	04260500	1984-09-26	1840	A
USGS	04260500	1984-09-27	2030	A
USGS	04260500	1984-09-28	2390	A
USGS	04260500	1984-09-29	2650	A
USGS	04260500	1984-09-30	2300	A
USGS	04260500	1984-10-01	2240	A
USGS	04260500	1984-10-02	2380	A
USGS	04260500	1984-10-03	2560	A
USGS	04260500	1984-10-04	2620	A
USGS	04260500	1984-10-05	3810	A
USGS	04260500	1984-10-06	4050	A
USGS	04260500	1984-10-07	3520	A
USGS	04260500	1984-10-08	3210	A
USGS	04260500	1984-10-09	2730	A
USGS	04260500	1984-10-10	2100	A
USGS	04260500	1984-10-11	2270	A
USGS	04260500	1984-10-12	2080	A
USGS	04260500	1984-10-13	1960	A
USGS	04260500	1984-10-14	1930	A
USGS	04260500	1984-10-15	1820	A
USGS	04260500	1984-10-16	1850	A
USGS	04260500	1984-10-17	1760	A
USGS	04260500	1984-10-18	1730	A
USGS	04260500	1984-10-19	1860	A
USGS	04260500	1984-10-20	2050	A
USGS	04260500	1984-10-21	2140	A
USGS	04260500	1984-10-22	2250	A
USGS	04260500	1984-10-23	2370	A
USGS	04260500	1984-10-24	2330	A
USGS	04260500	1984-10-25	2390	A
USGS	04260500	1984-10-26	2260	A
USGS	04260500	1984-10-27	2240	A
USGS	04260500	1984-10-28	2380	A
USGS	04260500	1984-10-29	2490	A
USGS	04260500	1984-10-30	2560	A
USGS	04260500	1984-10-31	2500	A
USGS	04260500	1984-11-01	2210	A
USGS	04260500	1984-11-02	2070	A
USGS	04260500	1984-11-03	2080	A
USGS	04260500	1984-11-04	2180	A
USGS	04260500	1984-11-05	2040	A
USGS	04260500	1984-11-06	3040	A
USGS	04260500	1984-11-07	4530	A
USGS	04260500	1984-11-08	4580	A
USGS	04260500	1984-11-09	4180	A
USGS	04260500	1984-11-10	3520	A
USGS	04260500	1984-11-11	3140	A
USGS	04260500	1984-11-12	3060	A
USGS	04260500	1984-11-13	3620	A
USGS	04260500	1984-11-14	3900	A
USGS	04260500	1984-11-15	4020	A
USGS	04260500	1984-11-16	3530	A
USGS	04260500	1984-11-17	3050	A
USGS	04260500	1984-11-18	3570	A
USGS	04260500	1984-11-19	3880	A
USGS	04260500	1984-11-20	3980	A
USGS	04260500	1984-11-21	3880	A
USGS	04260500	1984-11-22	3170	A
USGS	04260500	1984-11-23	2710	A
USGS	04260500	1984-11-24	2430	A
USGS	04260500	1984-11-25	2590	A
USGS	04260500	1984-11-26	2630	A
USGS	04260500	1984-11-27	2730	A
USGS	04260500	1984-11-28	2660	A
USGS	04260500	1984-11-29	3910	A
USGS	04260500	1984-11-30	6190	A
USGS	04260500	1984-12-01	6980	A
USGS	04260500	1984-12-02	7590	A
USGS	04260500	1984-12-03	7350	A
USGS	04260500	1984-12-04	6480	A
USGS	04260500	1984-12-05	5540	A
USGS	04260500	1984-12-06	4760	A
USGS	04260500	1984-12-07	3660	A
USGS	04260500	1984-12-08	3570	A
USGS	04260500	1984-12-09	3370	A
