# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-30 15:02:33 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04231600 GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04231600
#            TS   parameter     statistic     Description
#        105622       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105622_00060_00003	105622_00060_00003_cd
USGS	04231600	1975-12-13	3990	A
USGS	04231600	1975-12-14	4440	A
USGS	04231600	1975-12-15	7080	A
USGS	04231600	1975-12-16	7140	A
USGS	04231600	1975-12-17	8020	A
USGS	04231600	1975-12-18	7150	A
USGS	04231600	1975-12-19	5480	A
USGS	04231600	1975-12-20	5170	A
USGS	04231600	1975-12-21	4790	A
USGS	04231600	1975-12-22	5810	A
USGS	04231600	1975-12-23	4910	A
USGS	04231600	1975-12-24	4050	A
USGS	04231600	1975-12-25	3490	A
USGS	04231600	1975-12-26	3790	A
USGS	04231600	1975-12-27	3540	A
USGS	04231600	1975-12-28	3190	A
USGS	04231600	1975-12-29	2960	A
USGS	04231600	1975-12-30	3750	A
USGS	04231600	1975-12-31	3380	A
USGS	04231600	1976-01-01	4060	A
USGS	04231600	1976-01-02	3680	A
USGS	04231600	1976-01-03	3870	A
USGS	04231600	1976-01-04	3520	A
USGS	04231600	1976-01-05	3090	A
USGS	04231600	1976-01-06	2620	A
USGS	04231600	1976-01-07	2250	A
USGS	04231600	1976-01-08	2340	A
USGS	04231600	1976-01-09	2000	A
USGS	04231600	1976-01-10	1280	A
USGS	04231600	1976-01-11	1070	A
USGS	04231600	1976-01-12	1380	A
USGS	04231600	1976-01-13	1450	A
USGS	04231600	1976-01-14	2060	A
USGS	04231600	1976-01-15	1900	A
USGS	04231600	1976-01-16	2300	A
USGS	04231600	1976-01-17	2310	A
USGS	04231600	1976-01-18	1820	A
USGS	04231600	1976-01-19	1820	A
USGS	04231600	1976-01-20	1460	A
USGS	04231600	1976-01-21	1770	A
USGS	04231600	1976-01-22	1650	A
USGS	04231600	1976-01-23	1420	A
USGS	04231600	1976-01-24	1600	A
USGS	04231600	1976-01-25	2160	A
USGS	04231600	1976-01-26	2240	A
USGS	04231600	1976-01-27	3990	A
USGS	04231600	1976-01-28	5450	A
USGS	04231600	1976-01-29	4530	A
USGS	04231600	1976-01-30	4100	A
USGS	04231600	1976-01-31	4110	A
USGS	04231600	1976-02-01	4260	A
USGS	04231600	1976-02-02	4260	A
USGS	04231600	1976-02-03	3980	A
USGS	04231600	1976-02-04	2620	A
USGS	04231600	1976-02-05	1850	A
USGS	04231600	1976-02-06	2330	A
USGS	04231600	1976-02-07	2710	A
USGS	04231600	1976-02-08	3270	A
USGS	04231600	1976-02-09	3750	A
USGS	04231600	1976-02-10	3560	A
USGS	04231600	1976-02-11	4450	A
USGS	04231600	1976-02-12	6230	A
USGS	04231600	1976-02-13	6880	A
USGS	04231600	1976-02-14	8000	A
USGS	04231600	1976-02-15	7480	A
USGS	04231600	1976-02-16	8400	A
USGS	04231600	1976-02-17	13100	A
USGS	04231600	1976-02-18	15900	A
USGS	04231600	1976-02-19	15900	A
USGS	04231600	1976-02-20	14100	A
USGS	04231600	1976-02-21	10200	A
USGS	04231600	1976-02-22	10800	A
USGS	04231600	1976-02-23	12000	A
USGS	04231600	1976-02-24	12100	A
USGS	04231600	1976-02-25	12400	A
USGS	04231600	1976-02-26	12700	A
USGS	04231600	1976-02-27	12600	A
USGS	04231600	1976-02-28	12400	A
USGS	04231600	1976-02-29	11800	A
USGS	04231600	1976-03-01	11200	A
USGS	04231600	1976-03-02	12200	A
USGS	04231600	1976-03-03	12800	A
USGS	04231600	1976-03-04	17800	A
USGS	04231600	1976-03-05	21700	A
USGS	04231600	1976-03-06	20900	A
USGS	04231600	1976-03-07	16700	A
USGS	04231600	1976-03-08	15000	A
USGS	04231600	1976-03-09	14400	A
USGS	04231600	1976-03-10	13800	A
USGS	04231600	1976-03-11	13200	A
USGS	04231600	1976-03-12	12000	A
USGS	04231600	1976-03-13	11100	A
USGS	04231600	1976-03-14	11100	A
USGS	04231600	1976-03-15	11600	A
USGS	04231600	1976-03-16	11400	A
USGS	04231600	1976-03-17	10900	A
USGS	04231600	1976-03-18	10400	A
USGS	04231600	1976-03-19	10700	A
USGS	04231600	1976-03-20	12300	A
USGS	04231600	1976-03-21	12500	A
USGS	04231600	1976-03-22	11900	A
USGS	04231600	1976-03-23	10900	A
USGS	04231600	1976-03-24	10000	A
USGS	04231600	1976-03-25	9320	A
USGS	04231600	1976-03-26	8690	A
USGS	04231600	1976-03-27	8560	A
USGS	04231600	1976-03-28	8430	A
USGS	04231600	1976-03-29	8040	A
USGS	04231600	1976-03-30	7560	A
USGS	04231600	1976-03-31	7330	A
USGS	04231600	1976-04-01	7790	A
USGS	04231600	1976-04-02	6830	A
USGS	04231600	1976-04-03	5640	A
USGS	04231600	1976-04-04	5140	A
USGS	04231600	1976-04-05	4590	A
USGS	04231600	1976-04-06	4240	A
USGS	04231600	1976-04-07	3890	A
USGS	04231600	1976-04-08	2930	A
USGS	04231600	1976-04-09	2610	A
USGS	04231600	1976-04-10	2430	A
USGS	04231600	1976-04-11	2570	A
USGS	04231600	1976-04-12	2570	A
USGS	04231600	1976-04-13	2250	A
USGS	04231600	1976-04-14	2240	A
USGS	04231600	1976-04-15	2190	A
USGS	04231600	1976-04-16	2650	A
USGS	04231600	1976-04-17	2300	A
USGS	04231600	1976-04-18	2380	A
USGS	04231600	1976-04-19	2210	A
USGS	04231600	1976-04-20	1790	A
USGS	04231600	1976-04-21	1920	A
USGS	04231600	1976-04-22	3380	A
USGS	04231600	1976-04-23	4250	A
USGS	04231600	1976-04-24	4020	A
USGS	04231600	1976-04-25	4850	A
USGS	04231600	1976-04-26	12100	A
USGS	04231600	1976-04-27	11500	A
USGS	04231600	1976-04-28	7600	A
USGS	04231600	1976-04-29	6330	A
USGS	04231600	1976-04-30	6400	A
USGS	04231600	1976-05-01	5930	A
USGS	04231600	1976-05-02	5410	A
USGS	04231600	1976-05-03	5020	A
USGS	04231600	1976-05-04	4000	A
USGS	04231600	1976-05-05	5130	A
USGS	04231600	1976-05-06	4340	A
USGS	04231600	1976-05-07	3810	A
USGS	04231600	1976-05-08	3830	A
USGS	04231600	1976-05-09	4110	A
USGS	04231600	1976-05-10	3720	A
USGS	04231600	1976-05-11	3360	A
USGS	04231600	1976-05-12	3290	A
USGS	04231600	1976-05-13	3340	A
USGS	04231600	1976-05-14	3240	A
USGS	04231600	1976-05-15	2820	A
USGS	04231600	1976-05-16	2550	A
USGS	04231600	1976-05-17	2990	A
USGS	04231600	1976-05-18	4460	A
USGS	04231600	1976-05-19	5240	A
USGS	04231600	1976-05-20	7640	A
USGS	04231600	1976-05-21	8220	A
USGS	04231600	1976-05-22	5870	A
USGS	04231600	1976-05-23	4730	A
USGS	04231600	1976-05-24	3960	A
USGS	04231600	1976-05-25	3580	A
USGS	04231600	1976-05-26	3120	A
USGS	04231600	1976-05-27	3710	A
USGS	04231600	1976-05-28	3600	A
USGS	04231600	1976-05-29	3050	A
USGS	04231600	1976-05-30	2850	A
USGS	04231600	1976-05-31	2540	A
USGS	04231600	1976-06-01	2880	A
USGS	04231600	1976-06-02	3320	A
USGS	04231600	1976-06-03	3740	A
USGS	04231600	1976-06-04	3150	A
USGS	04231600	1976-06-05	2450	A
USGS	04231600	1976-06-06	2210	A
USGS	04231600	1976-06-07	2310	A
USGS	04231600	1976-06-08	3280	A
USGS	04231600	1976-06-09	3130	A
USGS	04231600	1976-06-10	2270	A
USGS	04231600	1976-06-11	1930	A
USGS	04231600	1976-06-12	1790	A
USGS	04231600	1976-06-13	1750	A
USGS	04231600	1976-06-14	1720	A
USGS	04231600	1976-06-15	1560	A
USGS	04231600	1976-06-16	1650	A
USGS	04231600	1976-06-17	1700	A
USGS	04231600	1976-06-18	1850	A
USGS	04231600	1976-06-19	1960	A
USGS	04231600	1976-06-20	2100	A
USGS	04231600	1976-06-21	2480	A
USGS	04231600	1976-06-22	3560	A
USGS	04231600	1976-06-23	4910	A
USGS	04231600	1976-06-24	4190	A
USGS	04231600	1976-06-25	3230	A
USGS	04231600	1976-06-26	2830	A
USGS	04231600	1976-06-27	3030	A
USGS	04231600	1976-06-28	2720	A
USGS	04231600	1976-06-29	2190	A
USGS	04231600	1976-06-30	2500	A
USGS	04231600	1976-07-01	3410	A
USGS	04231600	1976-07-02	3570	A
USGS	04231600	1976-07-03	2870	A
USGS	04231600	1976-07-04	2580	A
USGS	04231600	1976-07-05	2460	A
USGS	04231600	1976-07-06	1810	A
USGS	04231600	1976-07-07	1610	A
USGS	04231600	1976-07-08	1780	A
USGS	04231600	1976-07-09	1730	A
USGS	04231600	1976-07-10	1570	A
USGS	04231600	1976-07-11	2160	A
USGS	04231600	1976-07-12	2860	A
USGS	04231600	1976-07-13	3520	A
USGS	04231600	1976-07-14	3030	A
USGS	04231600	1976-07-15	2580	A
USGS	04231600	1976-07-16	2200	A
USGS	04231600	1976-07-17	2290	A
USGS	04231600	1976-07-18	2370	A
USGS	04231600	1976-07-19	1660	A
USGS	04231600	1976-07-20	1580	A
USGS	04231600	1976-07-21	1500	A
USGS	04231600	1976-07-22	1320	A
USGS	04231600	1976-07-23	1660	A
USGS	04231600	1976-07-24	1560	A
USGS	04231600	1976-07-25	1380	A
USGS	04231600	1976-07-26	1110	A
USGS	04231600	1976-07-27	1200	A
USGS	04231600	1976-07-28	1030	A
USGS	04231600	1976-07-29	1460	A
USGS	04231600	1976-07-30	2490	A
USGS	04231600	1976-07-31	5790	A
USGS	04231600	1976-08-01	7480	A
USGS	04231600	1976-08-02	6930	A
USGS	04231600	1976-08-03	5060	A
USGS	04231600	1976-08-04	3440	A
USGS	04231600	1976-08-05	2420	A
USGS	04231600	1976-08-06	2060	A
USGS	04231600	1976-08-07	2190	A
USGS	04231600	1976-08-08	3590	A
USGS	04231600	1976-08-09	5430	A
USGS	04231600	1976-08-10	4080	A
USGS	04231600	1976-08-11	2830	A
USGS	04231600	1976-08-12	2440	A
USGS	04231600	1976-08-13	2960	A
USGS	04231600	1976-08-14	3070	A
USGS	04231600	1976-08-15	3180	A
USGS	04231600	1976-08-16	3350	A
USGS	04231600	1976-08-17	3030	A
USGS	04231600	1976-08-18	2040	A
USGS	04231600	1976-08-19	1700	A
USGS	04231600	1976-08-20	1650	A
USGS	04231600	1976-08-21	1160	A
USGS	04231600	1976-08-22	1320	A
USGS	04231600	1976-08-23	1440	A
USGS	04231600	1976-08-24	1100	A
USGS	04231600	1976-08-25	1110	A
USGS	04231600	1976-08-26	948	A
USGS	04231600	1976-08-27	921	A
USGS	04231600	1976-08-28	1370	A
USGS	04231600	1976-08-29	1000	A
USGS	04231600	1976-08-30	733	A
USGS	04231600	1976-08-31	834	A
USGS	04231600	1976-09-01	1040	A
USGS	04231600	1976-09-02	788	A
USGS	04231600	1976-09-03	821	A
USGS	04231600	1976-09-04	827	A
USGS	04231600	1976-09-05	924	A
USGS	04231600	1976-09-06	665	A
USGS	04231600	1976-09-07	851	A
USGS	04231600	1976-09-08	795	A
USGS	04231600	1976-09-09	582	A
USGS	04231600	1976-09-10	808	A
USGS	04231600	1976-09-11	770	A
USGS	04231600	1976-09-12	852	A
USGS	04231600	1976-09-13	1010	A
USGS	04231600	1976-09-14	714	A
USGS	04231600	1976-09-15	634	A
USGS	04231600	1976-09-16	653	A
USGS	04231600	1976-09-17	871	A
USGS	04231600	1976-09-18	885	A
USGS	04231600	1976-09-19	859	A
USGS	04231600	1976-09-20	1020	A
USGS	04231600	1976-09-21	1040	A
USGS	04231600	1976-09-22	918	A
USGS	04231600	1976-09-23	912	A
USGS	04231600	1976-09-24	849	A
USGS	04231600	1976-09-25	808	A
USGS	04231600	1976-09-26	798	A
USGS	04231600	1976-09-27	743	A
USGS	04231600	1976-09-28	772	A
USGS	04231600	1976-09-29	882	A
USGS	04231600	1976-09-30	1070	A
USGS	04231600	1976-10-01	1130	A
USGS	04231600	1976-10-02	1200	A
USGS	04231600	1976-10-03	1120	A
USGS	04231600	1976-10-04	1090	A
USGS	04231600	1976-10-05	864	A
USGS	04231600	1976-10-06	845	A
USGS	04231600	1976-10-07	1100	A
USGS	04231600	1976-10-08	1300	A
USGS	04231600	1976-10-09	2240	A
USGS	04231600	1976-10-10	4880	A
USGS	04231600	1976-10-11	5320	A
USGS	04231600	1976-10-12	4550	A
USGS	04231600	1976-10-13	4340	A
USGS	04231600	1976-10-14	4590	A
USGS	04231600	1976-10-15	4630	A
USGS	04231600	1976-10-16	4430	A
USGS	04231600	1976-10-17	3270	A
USGS	04231600	1976-10-18	2190	A
USGS	04231600	1976-10-19	1890	A
USGS	04231600	1976-10-20	1920	A
USGS	04231600	1976-10-21	3680	A
USGS	04231600	1976-10-22	7270	A
USGS	04231600	1976-10-23	6780	A
USGS	04231600	1976-10-24	5650	A
USGS	04231600	1976-10-25	5560	A
USGS	04231600	1976-10-26	6150	A
USGS	04231600	1976-10-27	6240	A
USGS	04231600	1976-10-28	6270	A
USGS	04231600	1976-10-29	5010	A
USGS	04231600	1976-10-30	4080	A
USGS	04231600	1976-10-31	3810	A
USGS	04231600	1976-11-01	6490	A
USGS	04231600	1976-11-02	6790	A
USGS	04231600	1976-11-03	5730	A
USGS	04231600	1976-11-04	4890	A
USGS	04231600	1976-11-05	3800	A
USGS	04231600	1976-11-06	3050	A
USGS	04231600	1976-11-07	2840	A
USGS	04231600	1976-11-08	3010	A
USGS	04231600	1976-11-09	2230	A
USGS	04231600	1976-11-10	2260	A
USGS	04231600	1976-11-11	2090	A
USGS	04231600	1976-11-12	2950	A
USGS	04231600	1976-11-13	2290	A
USGS	04231600	1976-11-14	2390	A
USGS	04231600	1976-11-15	2450	A
USGS	04231600	1976-11-16	2250	A
USGS	04231600	1976-11-17	2120	A
USGS	04231600	1976-11-18	2580	A
USGS	04231600	1976-11-19	2380	A
USGS	04231600	1976-11-20	2410	A
USGS	04231600	1976-11-21	2450	A
USGS	04231600	1976-11-22	2360	A
USGS	04231600	1976-11-23	1710	A
USGS	04231600	1976-11-24	1700	A
USGS	04231600	1976-11-25	1390	A
USGS	04231600	1976-11-26	1710	A
USGS	04231600	1976-11-27	2230	A
USGS	04231600	1976-11-28	3350	A
USGS	04231600	1976-11-29	2730	A
USGS	04231600	1976-11-30	2660	A
USGS	04231600	1976-12-01	1930	A
USGS	04231600	1976-12-02	1380	A
USGS	04231600	1976-12-03	1530	A
USGS	04231600	1976-12-04	1270	A
USGS	04231600	1976-12-05	893	A
USGS	04231600	1976-12-06	1700	A
USGS	04231600	1976-12-07	1720	A
USGS	04231600	1976-12-08	1500	A
USGS	04231600	1976-12-09	1530	A
USGS	04231600	1976-12-10	1690	A
USGS	04231600	1976-12-11	1920	A
USGS	04231600	1976-12-12	1940	A
USGS	04231600	1976-12-13	2040	A
USGS	04231600	1976-12-14	1560	A
USGS	04231600	1976-12-15	1730	A
USGS	04231600	1976-12-16	1630	A
USGS	04231600	1976-12-17	1760	A
USGS	04231600	1976-12-18	1710	A
USGS	04231600	1976-12-19	1760	A
USGS	04231600	1976-12-20	1900	A
USGS	04231600	1976-12-21	1760	A
USGS	04231600	1976-12-22	1800	A
USGS	04231600	1976-12-23	1860	A
USGS	04231600	1976-12-24	1900	A
USGS	04231600	1976-12-25	1420	A
USGS	04231600	1976-12-26	1810	A
USGS	04231600	1976-12-27	1530	A
USGS	04231600	1976-12-28	1720	A
USGS	04231600	1976-12-29	1370	A
USGS	04231600	1976-12-30	1560	A
USGS	04231600	1976-12-31	1340	A
USGS	04231600	1977-01-01	1360	A
USGS	04231600	1977-01-02	1250	A
USGS	04231600	1977-01-03	1110	A
USGS	04231600	1977-01-04	951	A
USGS	04231600	1977-01-05	906	A
USGS	04231600	1977-01-06	1070	A
USGS	04231600	1977-01-07	1070	A
USGS	04231600	1977-01-08	932	A
USGS	04231600	1977-01-09	984	A
USGS	04231600	1977-01-10	913	A
USGS	04231600	1977-01-11	904	A
USGS	04231600	1977-01-12	849	A
USGS	04231600	1977-01-13	714	A
USGS	04231600	1977-01-14	764	A
USGS	04231600	1977-01-15	820	A
USGS	04231600	1977-01-16	781	A
USGS	04231600	1977-01-17	799	A
USGS	04231600	1977-01-18	772	A
USGS	04231600	1977-01-19	752	A
USGS	04231600	1977-01-20	715	A
USGS	04231600	1977-01-21	776	A
USGS	04231600	1977-01-22	719	A
USGS	04231600	1977-01-23	771	A
USGS	04231600	1977-01-24	740	A
USGS	04231600	1977-01-25	802	A
USGS	04231600	1977-01-26	758	A
USGS	04231600	1977-01-27	787	A
USGS	04231600	1977-01-28	664	A
USGS	04231600	1977-01-29	704	A
USGS	04231600	1977-01-30	599	A
USGS	04231600	1977-01-31	670	A
USGS	04231600	1977-02-01	581	A
USGS	04231600	1977-02-02	588	A
USGS	04231600	1977-02-03	675	A
USGS	04231600	1977-02-04	595	A
USGS	04231600	1977-02-05	663	A
USGS	04231600	1977-02-06	672	A
USGS	04231600	1977-02-07	637	A
USGS	04231600	1977-02-08	683	A
USGS	04231600	1977-02-09	630	A
USGS	04231600	1977-02-10	727	A
USGS	04231600	1977-02-11	1130	A
USGS	04231600	1977-02-12	971	A
USGS	04231600	1977-02-13	1000	A
USGS	04231600	1977-02-14	1280	A
USGS	04231600	1977-02-15	1720	A
USGS	04231600	1977-02-16	1860	A
USGS	04231600	1977-02-17	1870	A
USGS	04231600	1977-02-18	1760	A
USGS	04231600	1977-02-19	1530	A
USGS	04231600	1977-02-20	1230	A
USGS	04231600	1977-02-21	1350	A
USGS	04231600	1977-02-22	1630	A
USGS	04231600	1977-02-23	1260	A
USGS	04231600	1977-02-24	1280	A
USGS	04231600	1977-02-25	2140	A
USGS	04231600	1977-02-26	3850	A
USGS	04231600	1977-02-27	3960	A
USGS	04231600	1977-02-28	4280	A
USGS	04231600	1977-03-01	4460	A
USGS	04231600	1977-03-02	4040	A
USGS	04231600	1977-03-03	4260	A
USGS	04231600	1977-03-04	4610	A
USGS	04231600	1977-03-05	5470	A
USGS	04231600	1977-03-06	7050	A
USGS	04231600	1977-03-07	6700	A
USGS	04231600	1977-03-08	7130	A
USGS	04231600	1977-03-09	8500	A
USGS	04231600	1977-03-10	8710	A
USGS	04231600	1977-03-11	10100	A
USGS	04231600	1977-03-12	10200	A
USGS	04231600	1977-03-13	11000	A
USGS	04231600	1977-03-14	12800	A
USGS	04231600	1977-03-15	11900	A
USGS	04231600	1977-03-16	11300	A
USGS	04231600	1977-03-17	11300	A
USGS	04231600	1977-03-18	10900	A
USGS	04231600	1977-03-19	10600	A
USGS	04231600	1977-03-20	9280	A
USGS	04231600	1977-03-21	8120	A
USGS	04231600	1977-03-22	7690	A
USGS	04231600	1977-03-23	6650	A
USGS	04231600	1977-03-24	5680	A
USGS	04231600	1977-03-25	4700	A
USGS	04231600	1977-03-26	4240	A
USGS	04231600	1977-03-27	4180	A
USGS	04231600	1977-03-28	5020	A
USGS	04231600	1977-03-29	6630	A
USGS	04231600	1977-03-30	8050	A
USGS	04231600	1977-03-31	8300	A
USGS	04231600	1977-04-01	10700	A
USGS	04231600	1977-04-02	10800	A
USGS	04231600	1977-04-03	9140	A
USGS	04231600	1977-04-04	8140	A
USGS	04231600	1977-04-05	5660	A
USGS	04231600	1977-04-06	5570	A
USGS	04231600	1977-04-07	7600	A
USGS	04231600	1977-04-08	6920	A
USGS	04231600	1977-04-09	5020	A
USGS	04231600	1977-04-10	4400	A
USGS	04231600	1977-04-11	4230	A
USGS	04231600	1977-04-12	3720	A
USGS	04231600	1977-04-13	2420	A
USGS	04231600	1977-04-14	2670	A
USGS	04231600	1977-04-15	2720	A
USGS	04231600	1977-04-16	2140	A
USGS	04231600	1977-04-17	1690	A
USGS	04231600	1977-04-18	1720	A
USGS	04231600	1977-04-19	1780	A
USGS	04231600	1977-04-20	1750	A
USGS	04231600	1977-04-21	1610	A
USGS	04231600	1977-04-22	1830	A
USGS	04231600	1977-04-23	2950	A
USGS	04231600	1977-04-24	8940	A
USGS	04231600	1977-04-25	11200	A
USGS	04231600	1977-04-26	9790	A
USGS	04231600	1977-04-27	9380	A
USGS	04231600	1977-04-28	10700	A
USGS	04231600	1977-04-29	10700	A
USGS	04231600	1977-04-30	9560	A
USGS	04231600	1977-05-01	7100	A
USGS	04231600	1977-05-02	5110	A
USGS	04231600	1977-05-03	4070	A
USGS	04231600	1977-05-04	3730	A
USGS	04231600	1977-05-05	3600	A
USGS	04231600	1977-05-06	3190	A
USGS	04231600	1977-05-07	3820	A
USGS	04231600	1977-05-08	4020	A
USGS	04231600	1977-05-09	3900	A
USGS	04231600	1977-05-10	3880	A
USGS	04231600	1977-05-11	3880	A
USGS	04231600	1977-05-12	3350	A
USGS	04231600	1977-05-13	2490	A
USGS	04231600	1977-05-14	2930	A
USGS	04231600	1977-05-15	2400	A
USGS	04231600	1977-05-16	1630	A
USGS	04231600	1977-05-17	1110	A
USGS	04231600	1977-05-18	1260	A
USGS	04231600	1977-05-19	1980	A
USGS	04231600	1977-05-20	1890	A
USGS	04231600	1977-05-21	1380	A
USGS	04231600	1977-05-22	1570	A
USGS	04231600	1977-05-23	1620	A
USGS	04231600	1977-05-24	886	A
USGS	04231600	1977-05-25	1200	A
USGS	04231600	1977-05-26	2220	A
USGS	04231600	1977-05-27	1240	A
USGS	04231600	1977-05-28	1190	A
USGS	04231600	1977-05-29	782	A
USGS	04231600	1977-05-30	775	A
USGS	04231600	1977-05-31	765	A
USGS	04231600	1977-06-01	896	A
USGS	04231600	1977-06-02	1050	A
USGS	04231600	1977-06-03	878	A
USGS	04231600	1977-06-04	844	A
USGS	04231600	1977-06-05	768	A
USGS	04231600	1977-06-06	621	A
USGS	04231600	1977-06-07	597	A
USGS	04231600	1977-06-08	628	A
USGS	04231600	1977-06-09	680	A
USGS	04231600	1977-06-10	753	A
USGS	04231600	1977-06-11	710	A
USGS	04231600	1977-06-12	779	A
USGS	04231600	1977-06-13	960	A
USGS	04231600	1977-06-14	732	A
USGS	04231600	1977-06-15	568	A
USGS	04231600	1977-06-16	555	A
USGS	04231600	1977-06-17	781	A
USGS	04231600	1977-06-18	711	A
USGS	04231600	1977-06-19	778	A
USGS	04231600	1977-06-20	826	A
USGS	04231600	1977-06-21	877	A
USGS	04231600	1977-06-22	712	A
USGS	04231600	1977-06-23	513	A
USGS	04231600	1977-06-24	506	A
USGS	04231600	1977-06-25	519	A
USGS	04231600	1977-06-26	607	A
USGS	04231600	1977-06-27	1200	A
USGS	04231600	1977-06-28	1390	A
USGS	04231600	1977-06-29	1130	A
USGS	04231600	1977-06-30	542	A
USGS	04231600	1977-07-01	912	A
USGS	04231600	1977-07-02	1130	A
USGS	04231600	1977-07-03	594	A
USGS	04231600	1977-07-04	578	A
USGS	04231600	1977-07-05	818	A
USGS	04231600	1977-07-06	679	A
USGS	04231600	1977-07-07	2150	A
USGS	04231600	1977-07-08	5670	A
USGS	04231600	1977-07-09	7270	A
USGS	04231600	1977-07-10	6840	A
USGS	04231600	1977-07-11	6040	A
USGS	04231600	1977-07-12	4680	A
USGS	04231600	1977-07-13	4290	A
USGS	04231600	1977-07-14	4330	A
USGS	04231600	1977-07-15	3290	A
USGS	04231600	1977-07-16	2160	A
USGS	04231600	1977-07-17	1390	A
USGS	04231600	1977-07-18	1560	A
USGS	04231600	1977-07-19	1300	A
USGS	04231600	1977-07-20	1390	A
USGS	04231600	1977-07-21	956	A
USGS	04231600	1977-07-22	972	A
USGS	04231600	1977-07-23	1010	A
USGS	04231600	1977-07-24	604	A
USGS	04231600	1977-07-25	642	A
USGS	04231600	1977-07-26	561	A
USGS	04231600	1977-07-27	1120	A
USGS	04231600	1977-07-28	1160	A
USGS	04231600	1977-07-29	836	A
USGS	04231600	1977-07-30	831	A
USGS	04231600	1977-07-31	869	A
USGS	04231600	1977-08-01	1940	A
USGS	04231600	1977-08-02	2990	A
USGS	04231600	1977-08-03	2950	A
USGS	04231600	1977-08-04	1250	A
USGS	04231600	1977-08-05	1040	A
USGS	04231600	1977-08-06	994	A
USGS	04231600	1977-08-07	3160	A
USGS	04231600	1977-08-08	5920	A
USGS	04231600	1977-08-09	6810	A
USGS	04231600	1977-08-10	4550	A
USGS	04231600	1977-08-11	2590	A
USGS	04231600	1977-08-12	2610	A
USGS	04231600	1977-08-13	2980	A
USGS	04231600	1977-08-14	3200	A
USGS	04231600	1977-08-15	2490	A
USGS	04231600	1977-08-16	3320	A
USGS	04231600	1977-08-17	3930	A
USGS	04231600	1977-08-18	7170	A
USGS	04231600	1977-08-19	4140	A
USGS	04231600	1977-08-20	2710	A
USGS	04231600	1977-08-21	2110	A
USGS	04231600	1977-08-22	2170	A
USGS	04231600	1977-08-23	3010	A
USGS	04231600	1977-08-24	3780	A
USGS	04231600	1977-08-25	4240	A
USGS	04231600	1977-08-26	3930	A
USGS	04231600	1977-08-27	2690	A
USGS	04231600	1977-08-28	2120	A
USGS	04231600	1977-08-29	2250	A
USGS	04231600	1977-08-30	1450	A
USGS	04231600	1977-08-31	2080	A
USGS	04231600	1977-09-01	2240	A
USGS	04231600	1977-09-02	1570	A
USGS	04231600	1977-09-03	1730	A
USGS	04231600	1977-09-04	2290	A
USGS	04231600	1977-09-05	1740	A
USGS	04231600	1977-09-06	1430	A
USGS	04231600	1977-09-07	1200	A
USGS	04231600	1977-09-08	1050	A
USGS	04231600	1977-09-09	832	A
USGS	04231600	1977-09-10	1010	A
USGS	04231600	1977-09-11	837	A
USGS	04231600	1977-09-12	713	A
USGS	04231600	1977-09-13	1020	A
USGS	04231600	1977-09-14	1180	A
USGS	04231600	1977-09-15	6020	A
USGS	04231600	1977-09-16	8100	A
USGS	04231600	1977-09-17	8150	A
USGS	04231600	1977-09-18	9350	A
USGS	04231600	1977-09-19	13200	A
USGS	04231600	1977-09-20	14300	A
USGS	04231600	1977-09-21	14200	A
USGS	04231600	1977-09-22	11500	A
USGS	04231600	1977-09-23	10600	A
USGS	04231600	1977-09-24	11300	A
USGS	04231600	1977-09-25	13700	A
USGS	04231600	1977-09-26	14400	A
USGS	04231600	1977-09-27	12900	A
USGS	04231600	1977-09-28	11400	A
USGS	04231600	1977-09-29	11800	A
USGS	04231600	1977-09-30	11900	A
USGS	04231600	1977-10-01	11200	A
USGS	04231600	1977-10-02	10500	A
USGS	04231600	1977-10-03	11800	A
USGS	04231600	1977-10-04	11900	A
USGS	04231600	1977-10-05	11500	A
USGS	04231600	1977-10-06	11200	A
USGS	04231600	1977-10-07	11000	A
USGS	04231600	1977-10-08	9700	A
USGS	04231600	1977-10-09	8580	A
USGS	04231600	1977-10-10	9020	A
USGS	04231600	1977-10-11	8620	A
USGS	04231600	1977-10-12	8620	A
USGS	04231600	1977-10-13	9050	A
USGS	04231600	1977-10-14	9370	A
USGS	04231600	1977-10-15	8550	A
USGS	04231600	1977-10-16	7330	A
USGS	04231600	1977-10-17	7010	A
USGS	04231600	1977-10-18	7650	A
USGS	04231600	1977-10-19	7270	A
USGS	04231600	1977-10-20	6540	A
