# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-30 14:59:56 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04216000 NIAGARA RIVER AT BUFFALO NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04216000
#            TS   parameter     statistic     Description
#        217733       00060     00003     Discharge, cubic feet per second (Mean), [From USACOE Buffalo]
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	217733_00060_00003	217733_00060_00003_cd
USGS	04216000	1983-12-10	232000	A
USGS	04216000	1983-12-11	213000	A
USGS	04216000	1983-12-12	231000	A
USGS	04216000	1983-12-13	230000	A
USGS	04216000	1983-12-14	230000	A
USGS	04216000	1983-12-15	248000	A
USGS	04216000	1983-12-16	261000	A
USGS	04216000	1983-12-17	249000	A
USGS	04216000	1983-12-18	240000	A
USGS	04216000	1983-12-19	232000	A
USGS	04216000	1983-12-20	219000	A
USGS	04216000	1983-12-21	216000	A
USGS	04216000	1983-12-22	249000	A
USGS	04216000	1983-12-23	261000	A
USGS	04216000	1983-12-24	278000	A
USGS	04216000	1983-12-25	266000	A
USGS	04216000	1983-12-26	254000	A
USGS	04216000	1983-12-27	229000	A
USGS	04216000	1983-12-28	198000	A
USGS	04216000	1983-12-29	220000	A
USGS	04216000	1983-12-30	197000	A
USGS	04216000	1983-12-31	191000	A
USGS	04216000	1984-01-01	195000	A
USGS	04216000	1984-01-02	216000	A
USGS	04216000	1984-01-03	215000	A
USGS	04216000	1984-01-04	220000	A
USGS	04216000	1984-01-05	215000	A
USGS	04216000	1984-01-06	214000	A
USGS	04216000	1984-01-07	212000	A
USGS	04216000	1984-01-08	213000	A
USGS	04216000	1984-01-09	211000	A
USGS	04216000	1984-01-10	213000	A
USGS	04216000	1984-01-11	204000	A
USGS	04216000	1984-01-12	197000	A
USGS	04216000	1984-01-13	191000	A
USGS	04216000	1984-01-14	217000	A
USGS	04216000	1984-01-15	214000	A
USGS	04216000	1984-01-16	216000	A
USGS	04216000	1984-01-17	214000	A
USGS	04216000	1984-01-18	211000	A
USGS	04216000	1984-01-19	214000	A
USGS	04216000	1984-01-20	217000	A
USGS	04216000	1984-01-21	209000	A
USGS	04216000	1984-01-22	206000	A
USGS	04216000	1984-01-23	211000	A
USGS	04216000	1984-01-24	214000	A
USGS	04216000	1984-01-25	215000	A
USGS	04216000	1984-01-26	212000	A
USGS	04216000	1984-01-27	213000	A
USGS	04216000	1984-01-28	209000	A
USGS	04216000	1984-01-29	213000	A
USGS	04216000	1984-01-30	209000	A
USGS	04216000	1984-01-31	209000	A
USGS	04216000	1984-02-01	213000	A
USGS	04216000	1984-02-02	211000	A
USGS	04216000	1984-02-03	214000	A
USGS	04216000	1984-02-04	211000	A
USGS	04216000	1984-02-05	213000	A
USGS	04216000	1984-02-06	214000	A
USGS	04216000	1984-02-07	210000	A
USGS	04216000	1984-02-08	214000	A
USGS	04216000	1984-02-09	210000	A
USGS	04216000	1984-02-10	210000	A
USGS	04216000	1984-02-11	212000	A
USGS	04216000	1984-02-12	213000	A
USGS	04216000	1984-02-13	216000	A
USGS	04216000	1984-02-14	228000	A
USGS	04216000	1984-02-15	228000	A
USGS	04216000	1984-02-16	224000	A
USGS	04216000	1984-02-17	222000	A
USGS	04216000	1984-02-18	229000	A
USGS	04216000	1984-02-19	226000	A
USGS	04216000	1984-02-20	231000	A
USGS	04216000	1984-02-21	228000	A
USGS	04216000	1984-02-22	224000	A
USGS	04216000	1984-02-23	222000	A
USGS	04216000	1984-02-24	222000	A
USGS	04216000	1984-02-25	226000	A
USGS	04216000	1984-02-26	226000	A
USGS	04216000	1984-02-27	207000	A
USGS	04216000	1984-02-28	190000	A
USGS	04216000	1984-02-29	231000	A
USGS	04216000	1984-03-01	237000	A
USGS	04216000	1984-03-02	223000	A
USGS	04216000	1984-03-03	232000	A
USGS	04216000	1984-03-04	223000	A
USGS	04216000	1984-03-05	228000	A
USGS	04216000	1984-03-06	233000	A
USGS	04216000	1984-03-07	222000	A
USGS	04216000	1984-03-08	207000	A
USGS	04216000	1984-03-09	211000	A
USGS	04216000	1984-03-10	233000	A
USGS	04216000	1984-03-11	232000	A
USGS	04216000	1984-03-12	226000	A
USGS	04216000	1984-03-13	216000	A
USGS	04216000	1984-03-14	225000	A
USGS	04216000	1984-03-15	222000	A
USGS	04216000	1984-03-16	230000	A
USGS	04216000	1984-03-17	215000	A
USGS	04216000	1984-03-18	208000	A
USGS	04216000	1984-03-19	224000	A
USGS	04216000	1984-03-20	220000	A
USGS	04216000	1984-03-21	234000	A
USGS	04216000	1984-03-22	255000	A
USGS	04216000	1984-03-23	253000	A
USGS	04216000	1984-03-24	241000	A
USGS	04216000	1984-03-25	230000	A
USGS	04216000	1984-03-26	231000	A
USGS	04216000	1984-03-27	229000	A
USGS	04216000	1984-03-28	217000	A
USGS	04216000	1984-03-29	216000	A
USGS	04216000	1984-03-30	239000	A
USGS	04216000	1984-03-31	240000	A
USGS	04216000	1984-04-01	243000	A
USGS	04216000	1984-04-02	241000	A
USGS	04216000	1984-04-03	233000	A
USGS	04216000	1984-04-04	231000	A
USGS	04216000	1984-04-05	238000	A
USGS	04216000	1984-04-06	253000	A
USGS	04216000	1984-04-07	245000	A
USGS	04216000	1984-04-08	241000	A
USGS	04216000	1984-04-09	228000	A
USGS	04216000	1984-04-10	226000	A
USGS	04216000	1984-04-11	236000	A
USGS	04216000	1984-04-12	231000	A
USGS	04216000	1984-04-13	231000	A
USGS	04216000	1984-04-14	233000	A
USGS	04216000	1984-04-15	234000	A
USGS	04216000	1984-04-16	235000	A
USGS	04216000	1984-04-17	238000	A
USGS	04216000	1984-04-18	235000	A
USGS	04216000	1984-04-19	235000	A
USGS	04216000	1984-04-20	235000	A
USGS	04216000	1984-04-21	233000	A
USGS	04216000	1984-04-22	222000	A
USGS	04216000	1984-04-23	227000	A
USGS	04216000	1984-04-24	237000	A
USGS	04216000	1984-04-25	240000	A
USGS	04216000	1984-04-26	232000	A
USGS	04216000	1984-04-27	190000	A
USGS	04216000	1984-04-28	232000	A
USGS	04216000	1984-04-29	229000	A
USGS	04216000	1984-04-30	245000	A
USGS	04216000	1984-05-01	248000	A
USGS	04216000	1984-05-02	233000	A
USGS	04216000	1984-05-03	222000	A
USGS	04216000	1984-05-04	229000	A
USGS	04216000	1984-05-05	237000	A
USGS	04216000	1984-05-06	232000	A
USGS	04216000	1984-05-07	230000	A
USGS	04216000	1984-05-08	238000	A
USGS	04216000	1984-05-09	243000	A
USGS	04216000	1984-05-10	239000	A
USGS	04216000	1984-05-11	236000	A
USGS	04216000	1984-05-12	239000	A
USGS	04216000	1984-05-13	230000	A
USGS	04216000	1984-05-14	240000	A
USGS	04216000	1984-05-15	237000	A
USGS	04216000	1984-05-16	236000	A
USGS	04216000	1984-05-17	235000	A
USGS	04216000	1984-05-18	234000	A
USGS	04216000	1984-05-19	240000	A
USGS	04216000	1984-05-20	235000	A
USGS	04216000	1984-05-21	232000	A
USGS	04216000	1984-05-22	234000	A
USGS	04216000	1984-05-23	240000	A
USGS	04216000	1984-05-24	240000	A
USGS	04216000	1984-05-25	241000	A
USGS	04216000	1984-05-26	242000	A
USGS	04216000	1984-05-27	236000	A
USGS	04216000	1984-05-28	218000	A
USGS	04216000	1984-05-29	239000	A
USGS	04216000	1984-05-30	243000	A
USGS	04216000	1984-05-31	241000	A
USGS	04216000	1984-06-01	241000	A
USGS	04216000	1984-06-02	241000	A
USGS	04216000	1984-06-03	243000	A
USGS	04216000	1984-06-04	243000	A
USGS	04216000	1984-06-05	238000	A
USGS	04216000	1984-06-06	238000	A
USGS	04216000	1984-06-07	238000	A
USGS	04216000	1984-06-08	240000	A
USGS	04216000	1984-06-09	240000	A
USGS	04216000	1984-06-10	240000	A
USGS	04216000	1984-06-11	239000	A
USGS	04216000	1984-06-12	236000	A
USGS	04216000	1984-06-13	236000	A
USGS	04216000	1984-06-14	238000	A
USGS	04216000	1984-06-15	230000	A
USGS	04216000	1984-06-16	232000	A
USGS	04216000	1984-06-17	234000	A
USGS	04216000	1984-06-18	241000	A
USGS	04216000	1984-06-19	240000	A
USGS	04216000	1984-06-20	235000	A
USGS	04216000	1984-06-21	233000	A
USGS	04216000	1984-06-22	230000	A
USGS	04216000	1984-06-23	229000	A
USGS	04216000	1984-06-24	241000	A
USGS	04216000	1984-06-25	237000	A
USGS	04216000	1984-06-26	235000	A
USGS	04216000	1984-06-27	238000	A
USGS	04216000	1984-06-28	237000	A
USGS	04216000	1984-06-29	232000	A
USGS	04216000	1984-06-30	230000	A
USGS	04216000	1984-07-01	229000	A
USGS	04216000	1984-07-02	232000	A
USGS	04216000	1984-07-03	233000	A
USGS	04216000	1984-07-04	233000	A
USGS	04216000	1984-07-05	233000	A
USGS	04216000	1984-07-06	236000	A
USGS	04216000	1984-07-07	240000	A
USGS	04216000	1984-07-08	235000	A
USGS	04216000	1984-07-09	234000	A
USGS	04216000	1984-07-10	236000	A
USGS	04216000	1984-07-11	239000	A
USGS	04216000	1984-07-12	239000	A
USGS	04216000	1984-07-13	237000	A
USGS	04216000	1984-07-14	238000	A
USGS	04216000	1984-07-15	237000	A
USGS	04216000	1984-07-16	241000	A
USGS	04216000	1984-07-17	237000	A
USGS	04216000	1984-07-18	238000	A
USGS	04216000	1984-07-19	238000	A
USGS	04216000	1984-07-20	234000	A
USGS	04216000	1984-07-21	233000	A
USGS	04216000	1984-07-22	231000	A
USGS	04216000	1984-07-23	232000	A
USGS	04216000	1984-07-24	233000	A
USGS	04216000	1984-07-25	228000	A
USGS	04216000	1984-07-26	226000	A
USGS	04216000	1984-07-27	223000	A
USGS	04216000	1984-07-28	225000	A
USGS	04216000	1984-07-29	225000	A
USGS	04216000	1984-07-30	225000	A
USGS	04216000	1984-07-31	226000	A
USGS	04216000	1984-08-01	227000	A
USGS	04216000	1984-08-02	225000	A
USGS	04216000	1984-08-03	225000	A
USGS	04216000	1984-08-04	227000	A
USGS	04216000	1984-08-05	229000	A
USGS	04216000	1984-08-06	228000	A
USGS	04216000	1984-08-07	232000	A
USGS	04216000	1984-08-08	228000	A
USGS	04216000	1984-08-09	232000	A
USGS	04216000	1984-08-10	229000	A
USGS	04216000	1984-08-11	227000	A
USGS	04216000	1984-08-12	226000	A
USGS	04216000	1984-08-13	226000	A
USGS	04216000	1984-08-14	230000	A
USGS	04216000	1984-08-15	233000	A
USGS	04216000	1984-08-16	233000	A
USGS	04216000	1984-08-17	229000	A
USGS	04216000	1984-08-18	229000	A
USGS	04216000	1984-08-19	226000	A
USGS	04216000	1984-08-20	221000	A
USGS	04216000	1984-08-21	226000	A
USGS	04216000	1984-08-22	230000	A
USGS	04216000	1984-08-23	226000	A
USGS	04216000	1984-08-24	226000	A
USGS	04216000	1984-08-25	228000	A
USGS	04216000	1984-08-26	227000	A
USGS	04216000	1984-08-27	226000	A
USGS	04216000	1984-08-28	226000	A
USGS	04216000	1984-08-29	228000	A
USGS	04216000	1984-08-30	231000	A
USGS	04216000	1984-08-31	229000	A
USGS	04216000	1984-09-01	230000	A
USGS	04216000	1984-09-02	228000	A
USGS	04216000	1984-09-03	229000	A
USGS	04216000	1984-09-04	228000	A
USGS	04216000	1984-09-05	225000	A
USGS	04216000	1984-09-06	225000	A
USGS	04216000	1984-09-07	225000	A
USGS	04216000	1984-09-08	228000	A
USGS	04216000	1984-09-09	230000	A
USGS	04216000	1984-09-10	230000	A
USGS	04216000	1984-09-11	226000	A
USGS	04216000	1984-09-12	223000	A
USGS	04216000	1984-09-13	230000	A
USGS	04216000	1984-09-14	226000	A
USGS	04216000	1984-09-15	223000	A
USGS	04216000	1984-09-16	229000	A
USGS	04216000	1984-09-17	227000	A
USGS	04216000	1984-09-18	227000	A
USGS	04216000	1984-09-19	233000	A
USGS	04216000	1984-09-20	232000	A
USGS	04216000	1984-09-21	224000	A
USGS	04216000	1984-09-22	221000	A
USGS	04216000	1984-09-23	228000	A
USGS	04216000	1984-09-24	224000	A
USGS	04216000	1984-09-25	227000	A
USGS	04216000	1984-09-26	232000	A
USGS	04216000	1984-09-27	220000	A
USGS	04216000	1984-09-28	223000	A
USGS	04216000	1984-09-29	223000	A
USGS	04216000	1984-09-30	218000	A
USGS	04216000	1984-10-01	216000	A
USGS	04216000	1984-10-02	224000	A
USGS	04216000	1984-10-03	244000	A
USGS	04216000	1984-10-04	225000	A
USGS	04216000	1984-10-05	214000	A
USGS	04216000	1984-10-06	212000	A
USGS	04216000	1984-10-07	219000	A
USGS	04216000	1984-10-08	220000	A
USGS	04216000	1984-10-09	220000	A
USGS	04216000	1984-10-10	219000	A
USGS	04216000	1984-10-11	217000	A
USGS	04216000	1984-10-12	216000	A
USGS	04216000	1984-10-13	221000	A
USGS	04216000	1984-10-14	219000	A
USGS	04216000	1984-10-15	216000	A
USGS	04216000	1984-10-16	217000	A
USGS	04216000	1984-10-17	219000	A
USGS	04216000	1984-10-18	220000	A
USGS	04216000	1984-10-19	222000	A
USGS	04216000	1984-10-20	223000	A
USGS	04216000	1984-10-21	222000	A
USGS	04216000	1984-10-22	221000	A
USGS	04216000	1984-10-23	219000	A
USGS	04216000	1984-10-24	219000	A
USGS	04216000	1984-10-25	216000	A
USGS	04216000	1984-10-26	223000	A
USGS	04216000	1984-10-27	221000	A
USGS	04216000	1984-10-28	223000	A
USGS	04216000	1984-10-29	216000	A
USGS	04216000	1984-10-30	219000	A
USGS	04216000	1984-10-31	213000	A
USGS	04216000	1984-11-01	218000	A
USGS	04216000	1984-11-02	229000	A
USGS	04216000	1984-11-03	214000	A
USGS	04216000	1984-11-04	219000	A
USGS	04216000	1984-11-05	223000	A
USGS	04216000	1984-11-06	222000	A
USGS	04216000	1984-11-07	216000	A
USGS	04216000	1984-11-08	216000	A
USGS	04216000	1984-11-09	221000	A
USGS	04216000	1984-11-10	224000	A
USGS	04216000	1984-11-11	231000	A
USGS	04216000	1984-11-12	228000	A
USGS	04216000	1984-11-13	223000	A
USGS	04216000	1984-11-14	220000	A
USGS	04216000	1984-11-15	230000	A
USGS	04216000	1984-11-16	256000	A
USGS	04216000	1984-11-17	236000	A
USGS	04216000	1984-11-18	227000	A
USGS	04216000	1984-11-19	213000	A
USGS	04216000	1984-11-20	215000	A
USGS	04216000	1984-11-21	215000	A
USGS	04216000	1984-11-22	219000	A
USGS	04216000	1984-11-23	227000	A
USGS	04216000	1984-11-24	223000	A
USGS	04216000	1984-11-25	218000	A
USGS	04216000	1984-11-26	215000	A
USGS	04216000	1984-11-27	214000	A
USGS	04216000	1984-11-28	224000	A
USGS	04216000	1984-11-29	221000	A
USGS	04216000	1984-11-30	219000	A
USGS	04216000	1984-12-01	231000	A
USGS	04216000	1984-12-02	218000	A
USGS	04216000	1984-12-03	233000	A
USGS	04216000	1984-12-04	238000	A
USGS	04216000	1984-12-05	218000	A
USGS	04216000	1984-12-06	219000	A
USGS	04216000	1984-12-07	234000	A
USGS	04216000	1984-12-08	239000	A
USGS	04216000	1984-12-09	218000	A
USGS	04216000	1984-12-10	213000	A
USGS	04216000	1984-12-11	213000	A
USGS	04216000	1984-12-12	216000	A
USGS	04216000	1984-12-13	216000	A
USGS	04216000	1984-12-14	198000	A
USGS	04216000	1984-12-15	217000	A
USGS	04216000	1984-12-16	217000	A
USGS	04216000	1984-12-17	220000	A
USGS	04216000	1984-12-18	218000	A
USGS	04216000	1984-12-19	220000	A
USGS	04216000	1984-12-20	232000	A
USGS	04216000	1984-12-21	213000	A
USGS	04216000	1984-12-22	249000	A
USGS	04216000	1984-12-23	235000	A
USGS	04216000	1984-12-24	223000	A
USGS	04216000	1984-12-25	234000	A
USGS	04216000	1984-12-26	228000	A
USGS	04216000	1984-12-27	214000	A
USGS	04216000	1984-12-28	222000	A
USGS	04216000	1984-12-29	233000	A
USGS	04216000	1984-12-30	226000	A
USGS	04216000	1984-12-31	218000	A
USGS	04216000	1985-01-01	234000	A
USGS	04216000	1985-01-02	233000	A
USGS	04216000	1985-01-03	228000	A
USGS	04216000	1985-01-04	225000	A
USGS	04216000	1985-01-05	226000	A
USGS	04216000	1985-01-06	236000	A
USGS	04216000	1985-01-07	232000	A
USGS	04216000	1985-01-08	237000	A
USGS	04216000	1985-01-09	222000	A
USGS	04216000	1985-01-10	216000	A
USGS	04216000	1985-01-11	216000	A
USGS	04216000	1985-01-12	244000	A
USGS	04216000	1985-01-13	253000	A
USGS	04216000	1985-01-14	250000	A
USGS	04216000	1985-01-15	234000	A
USGS	04216000	1985-01-16	221000	A
USGS	04216000	1985-01-17	227000	A
USGS	04216000	1985-01-18	220000	A
USGS	04216000	1985-01-19	253000	A
USGS	04216000	1985-01-20	277000	A
USGS	04216000	1985-01-21	281000	A
USGS	04216000	1985-01-22	202000	A
USGS	04216000	1985-01-23	214000	A
USGS	04216000	1985-01-24	189000	A
USGS	04216000	1985-01-25	179000	A
USGS	04216000	1985-01-26	180000	A
USGS	04216000	1985-01-27	180000	A
USGS	04216000	1985-01-28	176000	A
USGS	04216000	1985-01-29	173000	A
USGS	04216000	1985-01-30	172000	A
USGS	04216000	1985-01-31	170000	A
USGS	04216000	1985-02-01	178000	A
USGS	04216000	1985-02-02	178000	A
USGS	04216000	1985-02-03	180000	A
USGS	04216000	1985-02-04	176000	A
USGS	04216000	1985-02-05	173000	A
USGS	04216000	1985-02-06	182000	A
USGS	04216000	1985-02-07	196000	A
USGS	04216000	1985-02-08	188000	A
USGS	04216000	1985-02-09	190000	A
USGS	04216000	1985-02-10	187000	A
USGS	04216000	1985-02-11	186000	A
USGS	04216000	1985-02-12	176000	A
USGS	04216000	1985-02-13	198000	A
USGS	04216000	1985-02-14	208000	A
USGS	04216000	1985-02-15	202000	A
USGS	04216000	1985-02-16	198000	A
USGS	04216000	1985-02-17	202000	A
USGS	04216000	1985-02-18	199000	A
USGS	04216000	1985-02-19	203000	A
USGS	04216000	1985-02-20	198000	A
USGS	04216000	1985-02-21	201000	A
USGS	04216000	1985-02-22	206000	A
USGS	04216000	1985-02-23	217000	A
USGS	04216000	1985-02-24	232000	A
USGS	04216000	1985-02-25	244000	A
USGS	04216000	1985-02-26	238000	A
USGS	04216000	1985-02-27	240000	A
USGS	04216000	1985-02-28	235000	A
USGS	04216000	1985-03-01	232000	A
USGS	04216000	1985-03-02	233000	A
USGS	04216000	1985-03-03	224000	A
USGS	04216000	1985-03-04	209000	A
USGS	04216000	1985-03-05	260000	A
USGS	04216000	1985-03-06	235000	A
USGS	04216000	1985-03-07	236000	A
USGS	04216000	1985-03-08	252000	A
USGS	04216000	1985-03-09	248000	A
USGS	04216000	1985-03-10	246000	A
USGS	04216000	1985-03-11	245000	A
USGS	04216000	1985-03-12	264000	A
USGS	04216000	1985-03-13	247000	A
USGS	04216000	1985-03-14	245000	A
USGS	04216000	1985-03-15	242000	A
USGS	04216000	1985-03-16	233000	A
USGS	04216000	1985-03-17	242000	A
USGS	04216000	1985-03-18	224000	A
USGS	04216000	1985-03-19	234000	A
USGS	04216000	1985-03-20	238000	A
USGS	04216000	1985-03-21	229000	A
USGS	04216000	1985-03-22	225000	A
USGS	04216000	1985-03-23	237000	A
USGS	04216000	1985-03-24	234000	A
USGS	04216000	1985-03-25	224000	A
USGS	04216000	1985-03-26	240000	A
USGS	04216000	1985-03-27	244000	A
USGS	04216000	1985-03-28	247000	A
USGS	04216000	1985-03-29	242000	A
USGS	04216000	1985-03-30	238000	A
USGS	04216000	1985-03-31	234000	A
USGS	04216000	1985-04-01	286000	A
USGS	04216000	1985-04-02	272000	A
USGS	04216000	1985-04-03	262000	A
USGS	04216000	1985-04-04	262000	A
USGS	04216000	1985-04-05	262000	A
USGS	04216000	1985-04-06	283000	A
USGS	04216000	1985-04-07	244000	A
USGS	04216000	1985-04-08	263000	A
USGS	04216000	1985-04-09	252000	A
USGS	04216000	1985-04-10	258000	A
USGS	04216000	1985-04-11	266000	A
USGS	04216000	1985-04-12	258000	A
USGS	04216000	1985-04-13	257000	A
USGS	04216000	1985-04-14	257000	A
USGS	04216000	1985-04-15	265000	A
USGS	04216000	1985-04-16	270000	A
USGS	04216000	1985-04-17	264000	A
USGS	04216000	1985-04-18	262000	A
USGS	04216000	1985-04-19	260000	A
USGS	04216000	1985-04-20	246000	A
USGS	04216000	1985-04-21	268000	A
USGS	04216000	1985-04-22	269000	A
USGS	04216000	1985-04-23	266000	A
USGS	04216000	1985-04-24	269000	A
USGS	04216000	1985-04-25	270000	A
USGS	04216000	1985-04-26	257000	A
USGS	04216000	1985-04-27	268000	A
USGS	04216000	1985-04-28	268000	A
USGS	04216000	1985-04-29	273000	A
USGS	04216000	1985-04-30	268000	A
USGS	04216000	1985-05-01	256000	A
USGS	04216000	1985-05-02	251000	A
USGS	04216000	1985-05-03	259000	A
USGS	04216000	1985-05-04	263000	A
USGS	04216000	1985-05-05	268000	A
USGS	04216000	1985-05-06	267000	A
USGS	04216000	1985-05-07	268000	A
USGS	04216000	1985-05-08	260000	A
USGS	04216000	1985-05-09	259000	A
USGS	04216000	1985-05-10	262000	A
USGS	04216000	1985-05-11	261000	A
USGS	04216000	1985-05-12	260000	A
USGS	04216000	1985-05-13	262000	A
USGS	04216000	1985-05-14	257000	A
USGS	04216000	1985-05-15	254000	A
USGS	04216000	1985-05-16	260000	A
USGS	04216000	1985-05-17	258000	A
USGS	04216000	1985-05-18	264000	A
USGS	04216000	1985-05-19	262000	A
USGS	04216000	1985-05-20	264000	A
USGS	04216000	1985-05-21	260000	A
USGS	04216000	1985-05-22	256000	A
USGS	04216000	1985-05-23	253000	A
USGS	04216000	1985-05-24	255000	A
USGS	04216000	1985-05-25	260000	A
USGS	04216000	1985-05-26	258000	A
USGS	04216000	1985-05-27	259000	A
USGS	04216000	1985-05-28	250000	A
USGS	04216000	1985-05-29	253000	A
USGS	04216000	1985-05-30	255000	A
USGS	04216000	1985-05-31	260000	A
USGS	04216000	1985-06-01	271000	A
USGS	04216000	1985-06-02	264000	A
USGS	04216000	1985-06-03	258000	A
USGS	04216000	1985-06-04	256000	A
USGS	04216000	1985-06-05	258000	A
USGS	04216000	1985-06-06	257000	A
USGS	04216000	1985-06-07	254000	A
USGS	04216000	1985-06-08	256000	A
USGS	04216000	1985-06-09	262000	A
USGS	04216000	1985-06-10	257000	A
USGS	04216000	1985-06-11	251000	A
USGS	04216000	1985-06-12	255000	A
USGS	04216000	1985-06-13	263000	A
USGS	04216000	1985-06-14	261000	A
USGS	04216000	1985-06-15	258000	A
USGS	04216000	1985-06-16	260000	A
USGS	04216000	1985-06-17	259000	A
USGS	04216000	1985-06-18	266000	A
USGS	04216000	1985-06-19	263000	A
USGS	04216000	1985-06-20	260000	A
USGS	04216000	1985-06-21	256000	A
USGS	04216000	1985-06-22	260000	A
USGS	04216000	1985-06-23	258000	A
USGS	04216000	1985-06-24	256000	A
USGS	04216000	1985-06-25	256000	A
USGS	04216000	1985-06-26	249000	A
USGS	04216000	1985-06-27	246000	A
USGS	04216000	1985-06-28	245000	A
USGS	04216000	1985-06-29	250000	A
USGS	04216000	1985-06-30	244000	A
USGS	04216000	1985-07-01	244000	A
USGS	04216000	1985-07-02	246000	A
USGS	04216000	1985-07-03	249000	A
USGS	04216000	1985-07-04	247000	A
USGS	04216000	1985-07-05	244000	A
USGS	04216000	1985-07-06	251000	A
USGS	04216000	1985-07-07	252000	A
USGS	04216000	1985-07-08	247000	A
USGS	04216000	1985-07-09	246000	A
USGS	04216000	1985-07-10	247000	A
USGS	04216000	1985-07-11	246000	A
USGS	04216000	1985-07-12	244000	A
USGS	04216000	1985-07-13	243000	A
USGS	04216000	1985-07-14	250000	A
USGS	04216000	1985-07-15	248000	A
USGS	04216000	1985-07-16	247000	A
USGS	04216000	1985-07-17	243000	A
USGS	04216000	1985-07-18	242000	A
USGS	04216000	1985-07-19	245000	A
USGS	04216000	1985-07-20	245000	A
USGS	04216000	1985-07-21	244000	A
USGS	04216000	1985-07-22	245000	A
USGS	04216000	1985-07-23	237000	A
USGS	04216000	1985-07-24	238000	A
USGS	04216000	1985-07-25	241000	A
USGS	04216000	1985-07-26	243000	A
USGS	04216000	1985-07-27	242000	A
USGS	04216000	1985-07-28	241000	A
USGS	04216000	1985-07-29	241000	A
USGS	04216000	1985-07-30	235000	A
USGS	04216000	1985-07-31	230000	A
USGS	04216000	1985-08-01	232000	A
USGS	04216000	1985-08-02	234000	A
USGS	04216000	1985-08-03	239000	A
USGS	04216000	1985-08-04	238000	A
USGS	04216000	1985-08-05	238000	A
USGS	04216000	1985-08-06	239000	A
USGS	04216000	1985-08-07	244000	A
USGS	04216000	1985-08-08	241000	A
USGS	04216000	1985-08-09	239000	A
USGS	04216000	1985-08-10	239000	A
USGS	04216000	1985-08-11	238000	A
USGS	04216000	1985-08-12	233000	A
USGS	04216000	1985-08-13	238000	A
USGS	04216000	1985-08-14	238000	A
USGS	04216000	1985-08-15	241000	A
USGS	04216000	1985-08-16	237000	A
USGS	04216000	1985-08-17	236000	A
USGS	04216000	1985-08-18	238000	A
USGS	04216000	1985-08-19	245000	A
USGS	04216000	1985-08-20	241000	A
USGS	04216000	1985-08-21	236000	A
USGS	04216000	1985-08-22	235000	A
USGS	04216000	1985-08-23	236000	A
USGS	04216000	1985-08-24	236000	A
USGS	04216000	1985-08-25	239000	A
USGS	04216000	1985-08-26	239000	A
USGS	04216000	1985-08-27	245000	A
USGS	04216000	1985-08-28	247000	A
USGS	04216000	1985-08-29	240000	A
USGS	04216000	1985-08-30	240000	A
USGS	04216000	1985-08-31	231000	A
USGS	04216000	1985-09-01	237000	A
USGS	04216000	1985-09-02	238000	A
USGS	04216000	1985-09-03	239000	A
USGS	04216000	1985-09-04	244000	A
USGS	04216000	1985-09-05	240000	A
USGS	04216000	1985-09-06	244000	A
USGS	04216000	1985-09-07	240000	A
USGS	04216000	1985-09-08	240000	A
USGS	04216000	1985-09-09	240000	A
USGS	04216000	1985-09-10	237000	A
USGS	04216000	1985-09-11	232000	A
USGS	04216000	1985-09-12	233000	A
USGS	04216000	1985-09-13	230000	A
USGS	04216000	1985-09-14	236000	A
USGS	04216000	1985-09-15	237000	A
USGS	04216000	1985-09-16	233000	A
USGS	04216000	1985-09-17	234000	A
USGS	04216000	1985-09-18	235000	A
USGS	04216000	1985-09-19	234000	A
USGS	04216000	1985-09-20	235000	A
USGS	04216000	1985-09-21	229000	A
USGS	04216000	1985-09-22	229000	A
USGS	04216000	1985-09-23	231000	A
USGS	04216000	1985-09-24	241000	A
USGS	04216000	1985-09-25	233000	A
USGS	04216000	1985-09-26	232000	A
USGS	04216000	1985-09-27	229000	A
USGS	04216000	1985-09-28	235000	A
USGS	04216000	1985-09-29	231000	A
USGS	04216000	1985-09-30	231000	A
USGS	04216000	1985-10-01	237000	A
USGS	04216000	1985-10-02	231000	A
USGS	04216000	1985-10-03	224000	A
USGS	04216000	1985-10-04	228000	A
USGS	04216000	1985-10-05	260000	A
USGS	04216000	1985-10-06	244000	A
USGS	04216000	1985-10-07	232000	A
USGS	04216000	1985-10-08	226000	A
USGS	04216000	1985-10-09	230000	A
USGS	04216000	1985-10-10	228000	A
USGS	04216000	1985-10-11	222000	A
USGS	04216000	1985-10-12	220000	A
