# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-30 15:05:24 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04249000 OSWEGO RIVER AT LOCK 7, OSWEGO NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 04249000
#            TS   parameter     statistic     Description
#        105763       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105763_00060_00003	105763_00060_00003_cd
USGS	04249000	1977-02-27	6260	A
USGS	04249000	1977-02-28	8860	A
USGS	04249000	1977-03-01	10200	A
USGS	04249000	1977-03-02	9170	A
USGS	04249000	1977-03-03	9230	A
USGS	04249000	1977-03-04	9910	A
USGS	04249000	1977-03-05	11100	A
USGS	04249000	1977-03-06	11900	A
USGS	04249000	1977-03-07	12800	A
USGS	04249000	1977-03-08	13000	A
USGS	04249000	1977-03-09	13200	A
USGS	04249000	1977-03-10	14900	A
USGS	04249000	1977-03-11	16600	A
USGS	04249000	1977-03-12	17400	A
USGS	04249000	1977-03-13	20100	A
USGS	04249000	1977-03-14	21900	A
USGS	04249000	1977-03-15	21600	A
USGS	04249000	1977-03-16	21400	A
USGS	04249000	1977-03-17	20900	A
USGS	04249000	1977-03-18	20400	A
USGS	04249000	1977-03-19	19300	A
USGS	04249000	1977-03-20	18300	A
USGS	04249000	1977-03-21	17400	A
USGS	04249000	1977-03-22	17200	A
USGS	04249000	1977-03-23	17100	A
USGS	04249000	1977-03-24	17000	A
USGS	04249000	1977-03-25	16600	A
USGS	04249000	1977-03-26	16300	A
USGS	04249000	1977-03-27	15900	A
USGS	04249000	1977-03-28	16000	A
USGS	04249000	1977-03-29	18200	A
USGS	04249000	1977-03-30	19900	A
USGS	04249000	1977-03-31	20100	A
USGS	04249000	1977-04-01	20300	A
USGS	04249000	1977-04-02	20500	A
USGS	04249000	1977-04-03	19900	A
USGS	04249000	1977-04-04	19400	A
USGS	04249000	1977-04-05	19000	A
USGS	04249000	1977-04-06	18100	A
USGS	04249000	1977-04-07	17500	A
USGS	04249000	1977-04-08	16800	A
USGS	04249000	1977-04-09	16300	A
USGS	04249000	1977-04-10	15400	A
USGS	04249000	1977-04-11	15000	A
USGS	04249000	1977-04-12	13800	A
USGS	04249000	1977-04-13	12100	A
USGS	04249000	1977-04-14	10700	A
USGS	04249000	1977-04-15	9790	A
USGS	04249000	1977-04-16	8240	A
USGS	04249000	1977-04-17	9010	A
USGS	04249000	1977-04-18	8940	A
USGS	04249000	1977-04-19	8710	A
USGS	04249000	1977-04-20	8800	A
USGS	04249000	1977-04-21	8750	A
USGS	04249000	1977-04-22	8630	A
USGS	04249000	1977-04-23	8960	A
USGS	04249000	1977-04-24	11500	A
USGS	04249000	1977-04-25	15000	A
USGS	04249000	1977-04-26	16300	A
USGS	04249000	1977-04-27	16200	A
USGS	04249000	1977-04-28	15600	A
USGS	04249000	1977-04-29	14600	A
USGS	04249000	1977-04-30	13200	A
USGS	04249000	1977-05-01	12200	A
USGS	04249000	1977-05-02	10500	A
USGS	04249000	1977-05-03	9320	A
USGS	04249000	1977-05-04	9890	A
USGS	04249000	1977-05-05	10300	A
USGS	04249000	1977-05-06	10100	A
USGS	04249000	1977-05-07	9680	A
USGS	04249000	1977-05-08	8770	A
USGS	04249000	1977-05-09	7960	A
USGS	04249000	1977-05-10	7440	A
USGS	04249000	1977-05-11	4930	A
USGS	04249000	1977-05-12	5410	A
USGS	04249000	1977-05-13	5500	A
USGS	04249000	1977-05-14	5030	A
USGS	04249000	1977-05-15	4550	A
USGS	04249000	1977-05-16	3570	A
USGS	04249000	1977-05-17	3500	A
USGS	04249000	1977-05-18	3660	A
USGS	04249000	1977-05-19	3590	A
USGS	04249000	1977-05-20	3440	A
USGS	04249000	1977-05-21	2760	A
USGS	04249000	1977-05-22	1660	A
USGS	04249000	1977-05-23	2190	A
USGS	04249000	1977-05-24	1690	A
USGS	04249000	1977-05-25	2120	A
USGS	04249000	1977-05-26	2040	A
USGS	04249000	1977-05-27	2540	A
USGS	04249000	1977-05-28	2930	A
USGS	04249000	1977-05-29	1610	A
USGS	04249000	1977-05-30	1640	A
USGS	04249000	1977-05-31	3060	A
USGS	04249000	1977-06-01	2730	A
USGS	04249000	1977-06-02	2730	A
USGS	04249000	1977-06-03	4130	A
USGS	04249000	1977-06-04	4350	A
USGS	04249000	1977-06-05	3700	A
USGS	04249000	1977-06-06	3860	A
USGS	04249000	1977-06-07	3300	A
USGS	04249000	1977-06-08	2070	A
USGS	04249000	1977-06-09	2010	A
USGS	04249000	1977-06-10	3060	A
USGS	04249000	1977-06-11	3440	A
USGS	04249000	1977-06-12	2100	A
USGS	04249000	1977-06-13	2290	A
USGS	04249000	1977-06-14	2580	A
USGS	04249000	1977-06-15	3880	A
USGS	04249000	1977-06-16	3010	A
USGS	04249000	1977-06-17	1060	A
USGS	04249000	1977-06-18	1500	A
USGS	04249000	1977-06-19	1850	A
USGS	04249000	1977-06-20	1930	A
USGS	04249000	1977-06-21	1980	A
USGS	04249000	1977-06-22	2280	A
USGS	04249000	1977-06-23	2560	A
USGS	04249000	1977-06-24	2570	A
USGS	04249000	1977-06-25	2640	A
USGS	04249000	1977-06-26	2920	A
USGS	04249000	1977-06-27	3110	A
USGS	04249000	1977-06-28	2820	A
USGS	04249000	1977-06-29	3400	A
USGS	04249000	1977-06-30	4070	A
USGS	04249000	1977-07-01	4160	A
USGS	04249000	1977-07-02	4160	A
USGS	04249000	1977-07-03	3990	A
USGS	04249000	1977-07-04	3590	A
USGS	04249000	1977-07-05	2890	A
USGS	04249000	1977-07-06	2670	A
USGS	04249000	1977-07-07	2580	A
USGS	04249000	1977-07-08	2690	A
USGS	04249000	1977-07-09	3010	A
USGS	04249000	1977-07-10	2780	A
USGS	04249000	1977-07-11	2680	A
USGS	04249000	1977-07-12	2650	A
USGS	04249000	1977-07-13	3540	A
USGS	04249000	1977-07-14	4640	A
USGS	04249000	1977-07-15	6200	A
USGS	04249000	1977-07-16	7910	A
USGS	04249000	1977-07-17	8330	A
USGS	04249000	1977-07-18	5730	A
USGS	04249000	1977-07-19	6440	A
USGS	04249000	1977-07-20	5780	A
USGS	04249000	1977-07-21	3440	A
USGS	04249000	1977-07-22	2990	A
USGS	04249000	1977-07-23	3290	A
USGS	04249000	1977-07-24	3140	A
USGS	04249000	1977-07-25	2370	A
USGS	04249000	1977-07-26	1690	A
USGS	04249000	1977-07-27	1830	A
USGS	04249000	1977-07-28	1900	A
USGS	04249000	1977-07-29	1710	A
USGS	04249000	1977-07-30	1960	A
USGS	04249000	1977-07-31	2080	A
USGS	04249000	1977-08-01	1980	A
USGS	04249000	1977-08-02	1840	A
USGS	04249000	1977-08-03	1910	A
USGS	04249000	1977-08-04	1890	A
USGS	04249000	1977-08-05	2290	A
USGS	04249000	1977-08-06	3210	A
USGS	04249000	1977-08-07	3000	A
USGS	04249000	1977-08-08	2670	A
USGS	04249000	1977-08-09	4140	A
USGS	04249000	1977-08-10	4260	A
USGS	04249000	1977-08-11	4790	A
USGS	04249000	1977-08-12	5320	A
USGS	04249000	1977-08-13	5540	A
USGS	04249000	1977-08-14	6250	A
USGS	04249000	1977-08-15	6000	A
USGS	04249000	1977-08-16	3580	A
USGS	04249000	1977-08-17	2970	A
USGS	04249000	1977-08-18	1890	A
USGS	04249000	1977-08-19	2410	A
USGS	04249000	1977-08-20	2060	A
USGS	04249000	1977-08-21	2360	A
USGS	04249000	1977-08-22	3160	A
USGS	04249000	1977-08-23	2090	A
USGS	04249000	1977-08-24	2930	A
USGS	04249000	1977-08-25	3150	A
USGS	04249000	1977-08-26	2790	A
USGS	04249000	1977-08-27	3200	A
USGS	04249000	1977-08-28	3670	A
USGS	04249000	1977-08-29	4130	A
USGS	04249000	1977-08-30	3260	A
USGS	04249000	1977-08-31	2800	A
USGS	04249000	1977-09-01	3350	A
USGS	04249000	1977-09-02	3750	A
USGS	04249000	1977-09-03	3140	A
USGS	04249000	1977-09-04	3120	A
USGS	04249000	1977-09-05	3880	A
USGS	04249000	1977-09-06	2890	A
USGS	04249000	1977-09-07	2940	A
USGS	04249000	1977-09-08	3690	A
USGS	04249000	1977-09-09	2590	A
USGS	04249000	1977-09-10	2510	A
USGS	04249000	1977-09-11	2920	A
USGS	04249000	1977-09-12	3680	A
USGS	04249000	1977-09-13	3510	A
USGS	04249000	1977-09-14	3650	A
USGS	04249000	1977-09-15	3770	A
USGS	04249000	1977-09-16	3880	A
USGS	04249000	1977-09-17	7530	A
USGS	04249000	1977-09-18	9160	A
USGS	04249000	1977-09-19	11100	A
USGS	04249000	1977-09-20	13500	A
USGS	04249000	1977-09-21	15300	A
USGS	04249000	1977-09-22	16000	A
USGS	04249000	1977-09-23	16400	A
USGS	04249000	1977-09-24	16500	A
USGS	04249000	1977-09-25	17100	A
USGS	04249000	1977-09-26	17200	A
USGS	04249000	1977-09-27	17000	A
USGS	04249000	1977-09-28	17000	A
USGS	04249000	1977-09-29	17000	A
USGS	04249000	1977-09-30	17000	A
USGS	04249000	1977-10-01	17100	A
USGS	04249000	1977-10-02	17400	A
USGS	04249000	1977-10-03	17700	A
USGS	04249000	1977-10-04	18400	A
USGS	04249000	1977-10-05	18300	A
USGS	04249000	1977-10-06	18100	A
USGS	04249000	1977-10-07	17800	A
USGS	04249000	1977-10-08	17500	A
USGS	04249000	1977-10-09	17800	A
USGS	04249000	1977-10-10	18800	A
USGS	04249000	1977-10-11	18600	A
USGS	04249000	1977-10-12	18300	A
USGS	04249000	1977-10-13	17800	A
USGS	04249000	1977-10-14	17300	A
USGS	04249000	1977-10-15	16600	A
USGS	04249000	1977-10-16	16400	A
USGS	04249000	1977-10-17	17600	A
USGS	04249000	1977-10-18	20500	A
USGS	04249000	1977-10-19	21000	A
USGS	04249000	1977-10-20	20800	A
USGS	04249000	1977-10-21	20700	A
USGS	04249000	1977-10-22	20200	A
USGS	04249000	1977-10-23	19500	A
USGS	04249000	1977-10-24	18900	A
USGS	04249000	1977-10-25	18100	A
USGS	04249000	1977-10-26	17300	A
USGS	04249000	1977-10-27	16600	A
USGS	04249000	1977-10-28	16000	A
USGS	04249000	1977-10-29	15600	A
USGS	04249000	1977-10-30	15100	A
USGS	04249000	1977-10-31	14700	A
USGS	04249000	1977-11-01	14300	A
USGS	04249000	1977-11-02	13800	A
USGS	04249000	1977-11-03	12400	A
USGS	04249000	1977-11-04	10500	A
USGS	04249000	1977-11-05	10600	A
USGS	04249000	1977-11-06	10600	A
USGS	04249000	1977-11-07	11000	A
USGS	04249000	1977-11-08	14500	A
USGS	04249000	1977-11-09	16800	A
USGS	04249000	1977-11-10	16800	A
USGS	04249000	1977-11-11	18700	A
USGS	04249000	1977-11-12	19200	A
USGS	04249000	1977-11-13	19100	A
USGS	04249000	1977-11-14	18700	A
USGS	04249000	1977-11-15	18400	A
USGS	04249000	1977-11-16	18200	A
USGS	04249000	1977-11-17	18200	A
USGS	04249000	1977-11-18	18300	A
USGS	04249000	1977-11-19	18400	A
USGS	04249000	1977-11-20	18500	A
USGS	04249000	1977-11-21	18400	A
USGS	04249000	1977-11-22	18200	A
USGS	04249000	1977-11-23	17700	A
USGS	04249000	1977-11-24	17200	A
USGS	04249000	1977-11-25	16400	A
USGS	04249000	1977-11-26	16200	A
USGS	04249000	1977-11-27	15800	A
USGS	04249000	1977-11-28	15600	A
USGS	04249000	1977-11-29	14800	A
USGS	04249000	1977-11-30	14800	A
USGS	04249000	1977-12-01	15800	A
USGS	04249000	1977-12-02	16900	A
USGS	04249000	1977-12-03	17100	A
USGS	04249000	1977-12-04	17000	A
USGS	04249000	1977-12-05	16900	A
USGS	04249000	1977-12-06	16800	A
USGS	04249000	1977-12-07	15900	A
USGS	04249000	1977-12-08	15500	A
USGS	04249000	1977-12-09	15300	A
USGS	04249000	1977-12-10	14300	A
USGS	04249000	1977-12-11	14400	A
USGS	04249000	1977-12-12	14300	A
USGS	04249000	1977-12-13	14400	A
USGS	04249000	1977-12-14	15900	A
USGS	04249000	1977-12-15	19400	A
USGS	04249000	1977-12-16	20800	A
USGS	04249000	1977-12-17	21700	A
USGS	04249000	1977-12-18	22100	A
USGS	04249000	1977-12-19	21800	A
USGS	04249000	1977-12-20	21500	A
USGS	04249000	1977-12-21	21200	A
USGS	04249000	1977-12-22	20800	A
USGS	04249000	1977-12-23	20400	A
USGS	04249000	1977-12-24	19800	A
USGS	04249000	1977-12-25	19500	A
USGS	04249000	1977-12-26	19500	A
USGS	04249000	1977-12-27	18900	A
USGS	04249000	1977-12-28	18100	A
USGS	04249000	1977-12-29	17300	A
USGS	04249000	1977-12-30	16500	A
USGS	04249000	1977-12-31	15800	A
USGS	04249000	1978-01-01	15400	A
USGS	04249000	1978-01-02	15000	A
USGS	04249000	1978-01-03	14000	A
USGS	04249000	1978-01-04	14300	A
USGS	04249000	1978-01-05	14000	A
USGS	04249000	1978-01-06	13600	A
USGS	04249000	1978-01-07	13400	A
USGS	04249000	1978-01-08	13400	A
USGS	04249000	1978-01-09	15400	A
USGS	04249000	1978-01-10	16200	A
USGS	04249000	1978-01-11	15500	A
USGS	04249000	1978-01-12	15700	A
USGS	04249000	1978-01-13	15600	A
USGS	04249000	1978-01-14	14900	A
USGS	04249000	1978-01-15	14700	A
USGS	04249000	1978-01-16	14600	A
USGS	04249000	1978-01-17	14500	A
USGS	04249000	1978-01-18	13900	A
USGS	04249000	1978-01-19	13600	A
USGS	04249000	1978-01-20	13500	A
USGS	04249000	1978-01-21	13000	A
USGS	04249000	1978-01-22	13200	A
USGS	04249000	1978-01-23	13300	A
USGS	04249000	1978-01-24	13000	A
USGS	04249000	1978-01-25	13100	A
USGS	04249000	1978-01-26	13700	A
USGS	04249000	1978-01-27	14400	A
USGS	04249000	1978-01-28	15200	A
USGS	04249000	1978-01-29	15200	A
USGS	04249000	1978-01-30	15100	A
USGS	04249000	1978-01-31	15000	A
USGS	04249000	1978-02-01	15100	A
USGS	04249000	1978-02-02	15000	A
USGS	04249000	1978-02-03	14900	A
USGS	04249000	1978-02-04	14800	A
USGS	04249000	1978-02-05	14200	A
USGS	04249000	1978-02-06	13500	A
USGS	04249000	1978-02-07	12900	A
USGS	04249000	1978-02-08	12500	A
USGS	04249000	1978-02-09	12400	A
USGS	04249000	1978-02-10	12400	A
USGS	04249000	1978-02-11	12400	A
USGS	04249000	1978-02-12	12400	A
USGS	04249000	1978-02-13	12200	A
USGS	04249000	1978-02-14	12300	A
USGS	04249000	1978-02-15	12100	A
USGS	04249000	1978-02-16	11900	A
USGS	04249000	1978-02-17	11600	A
USGS	04249000	1978-02-18	11500	A
USGS	04249000	1978-02-19	11200	A
USGS	04249000	1978-02-20	11100	A
USGS	04249000	1978-02-21	10400	A
USGS	04249000	1978-02-22	10500	A
USGS	04249000	1978-02-23	10500	A
USGS	04249000	1978-02-24	9480	A
USGS	04249000	1978-02-25	8260	A
USGS	04249000	1978-02-26	8570	A
USGS	04249000	1978-02-27	8720	A
USGS	04249000	1978-02-28	8790	A
USGS	04249000	1978-03-01	8560	A
USGS	04249000	1978-03-02	8340	A
USGS	04249000	1978-03-03	7550	A
USGS	04249000	1978-03-04	6560	A
USGS	04249000	1978-03-05	6590	A
USGS	04249000	1978-03-06	6610	A
USGS	04249000	1978-03-07	6330	A
USGS	04249000	1978-03-08	5530	A
USGS	04249000	1978-03-09	4530	A
USGS	04249000	1978-03-10	6980	A
USGS	04249000	1978-03-11	8370	A
USGS	04249000	1978-03-12	7770	A
USGS	04249000	1978-03-13	6110	A
USGS	04249000	1978-03-14	6660	A
USGS	04249000	1978-03-15	9660	A
USGS	04249000	1978-03-16	10500	A
USGS	04249000	1978-03-17	11600	A
USGS	04249000	1978-03-18	11900	A
USGS	04249000	1978-03-19	12200	A
USGS	04249000	1978-03-20	12400	A
USGS	04249000	1978-03-21	13100	A
USGS	04249000	1978-03-22	16800	A
USGS	04249000	1978-03-23	19400	A
USGS	04249000	1978-03-24	21400	A
USGS	04249000	1978-03-25	21500	A
USGS	04249000	1978-03-26	21300	A
USGS	04249000	1978-03-27	23700	A
USGS	04249000	1978-03-28	26500	A
USGS	04249000	1978-03-29	27000	A
USGS	04249000	1978-03-30	26600	A
USGS	04249000	1978-03-31	26200	A
USGS	04249000	1978-04-01	26600	A
USGS	04249000	1978-04-02	26900	A
USGS	04249000	1978-04-03	26100	A
USGS	04249000	1978-04-04	25100	A
USGS	04249000	1978-04-05	25900	A
USGS	04249000	1978-04-06	25800	A
USGS	04249000	1978-04-07	25400	A
USGS	04249000	1978-04-08	25000	A
USGS	04249000	1978-04-09	24500	A
USGS	04249000	1978-04-10	23700	A
USGS	04249000	1978-04-11	23100	A
USGS	04249000	1978-04-12	23100	A
USGS	04249000	1978-04-13	22700	A
USGS	04249000	1978-04-14	21900	A
USGS	04249000	1978-04-15	21600	A
USGS	04249000	1978-04-16	21300	A
USGS	04249000	1978-04-17	20800	A
USGS	04249000	1978-04-18	19900	A
USGS	04249000	1978-04-19	19000	A
USGS	04249000	1978-04-20	18100	A
USGS	04249000	1978-04-21	17100	A
USGS	04249000	1978-04-22	16700	A
USGS	04249000	1978-04-23	16300	A
USGS	04249000	1978-04-24	15600	A
USGS	04249000	1978-04-25	15100	A
USGS	04249000	1978-04-26	14600	A
USGS	04249000	1978-04-27	13900	A
USGS	04249000	1978-04-28	12600	A
USGS	04249000	1978-04-29	11200	A
USGS	04249000	1978-04-30	10800	A
USGS	04249000	1978-05-01	10200	A
USGS	04249000	1978-05-02	8370	A
USGS	04249000	1978-05-03	7620	A
USGS	04249000	1978-05-04	7980	A
USGS	04249000	1978-05-05	7870	A
USGS	04249000	1978-05-06	4190	A
USGS	04249000	1978-05-07	3810	A
USGS	04249000	1978-05-08	6110	A
USGS	04249000	1978-05-09	7440	A
USGS	04249000	1978-05-10	10400	A
USGS	04249000	1978-05-11	11200	A
USGS	04249000	1978-05-12	11300	A
USGS	04249000	1978-05-13	11200	A
USGS	04249000	1978-05-14	11200	A
USGS	04249000	1978-05-15	10800	A
USGS	04249000	1978-05-16	9970	A
USGS	04249000	1978-05-17	9010	A
USGS	04249000	1978-05-18	7420	A
USGS	04249000	1978-05-19	7060	A
USGS	04249000	1978-05-20	6640	A
USGS	04249000	1978-05-21	5880	A
USGS	04249000	1978-05-22	4870	A
USGS	04249000	1978-05-23	5190	A
USGS	04249000	1978-05-24	4530	A
USGS	04249000	1978-05-25	3630	A
USGS	04249000	1978-05-26	2310	A
USGS	04249000	1978-05-27	2020	A
USGS	04249000	1978-05-28	2130	A
USGS	04249000	1978-05-29	2130	A
USGS	04249000	1978-05-30	2530	A
USGS	04249000	1978-05-31	2590	A
USGS	04249000	1978-06-01	2600	A
USGS	04249000	1978-06-02	2500	A
USGS	04249000	1978-06-03	2490	A
USGS	04249000	1978-06-04	2990	A
USGS	04249000	1978-06-05	2650	A
USGS	04249000	1978-06-06	2390	A
USGS	04249000	1978-06-07	2380	A
USGS	04249000	1978-06-08	2480	A
USGS	04249000	1978-06-09	3090	A
USGS	04249000	1978-06-10	4030	A
USGS	04249000	1978-06-11	3940	A
USGS	04249000	1978-06-12	4200	A
USGS	04249000	1978-06-13	4060	A
USGS	04249000	1978-06-14	4230	A
USGS	04249000	1978-06-15	3790	A
USGS	04249000	1978-06-16	3230	A
USGS	04249000	1978-06-17	1770	A
USGS	04249000	1978-06-18	1070	A
USGS	04249000	1978-06-19	2180	A
USGS	04249000	1978-06-20	1990	A
USGS	04249000	1978-06-21	2230	A
USGS	04249000	1978-06-22	3390	A
USGS	04249000	1978-06-23	4170	A
USGS	04249000	1978-06-24	4630	A
USGS	04249000	1978-06-25	5760	A
USGS	04249000	1978-06-26	5330	A
USGS	04249000	1978-06-27	4900	A
USGS	04249000	1978-06-28	5130	A
USGS	04249000	1978-06-29	3820	A
USGS	04249000	1978-06-30	2530	A
USGS	04249000	1978-07-01	2260	A
USGS	04249000	1978-07-02	1980	A
USGS	04249000	1978-07-03	1770	A
USGS	04249000	1978-07-04	2020	A
USGS	04249000	1978-07-05	2300	A
USGS	04249000	1978-07-06	2100	A
USGS	04249000	1978-07-07	1880	A
USGS	04249000	1978-07-08	1780	A
USGS	04249000	1978-07-09	1860	A
USGS	04249000	1978-07-10	1380	A
USGS	04249000	1978-07-11	1350	A
USGS	04249000	1978-07-12	1060	A
USGS	04249000	1978-07-13	1220	A
USGS	04249000	1978-07-14	1550	A
USGS	04249000	1978-07-15	1500	A
USGS	04249000	1978-07-16	1200	A
USGS	04249000	1978-07-17	1590	A
USGS	04249000	1978-07-18	1390	A
USGS	04249000	1978-07-19	1710	A
USGS	04249000	1978-07-20	1660	A
USGS	04249000	1978-07-21	1480	A
USGS	04249000	1978-07-22	1690	A
USGS	04249000	1978-07-23	1490	A
USGS	04249000	1978-07-24	1720	A
USGS	04249000	1978-07-25	1640	A
USGS	04249000	1978-07-26	1560	A
USGS	04249000	1978-07-27	1710	A
USGS	04249000	1978-07-28	2560	A
USGS	04249000	1978-07-29	2610	A
USGS	04249000	1978-07-30	2200	A
USGS	04249000	1978-07-31	2520	A
USGS	04249000	1978-08-01	2700	A
USGS	04249000	1978-08-02	2750	A
USGS	04249000	1978-08-03	3010	A
USGS	04249000	1978-08-04	3070	A
USGS	04249000	1978-08-05	3110	A
USGS	04249000	1978-08-06	3030	A
USGS	04249000	1978-08-07	2880	A
USGS	04249000	1978-08-08	2980	A
USGS	04249000	1978-08-09	2970	A
USGS	04249000	1978-08-10	3280	A
USGS	04249000	1978-08-11	3520	A
USGS	04249000	1978-08-12	4090	A
USGS	04249000	1978-08-13	3950	A
USGS	04249000	1978-08-14	3990	A
USGS	04249000	1978-08-15	3830	A
USGS	04249000	1978-08-16	4070	A
USGS	04249000	1978-08-17	4140	A
USGS	04249000	1978-08-18	4220	A
USGS	04249000	1978-08-19	2860	A
USGS	04249000	1978-08-20	3250	A
USGS	04249000	1978-08-21	3120	A
USGS	04249000	1978-08-22	2170	A
USGS	04249000	1978-08-23	2180	A
USGS	04249000	1978-08-24	2150	A
USGS	04249000	1978-08-25	2020	A
USGS	04249000	1978-08-26	1140	A
USGS	04249000	1978-08-27	1260	A
USGS	04249000	1978-08-28	1800	A
USGS	04249000	1978-08-29	1870	A
USGS	04249000	1978-08-30	2100	A
USGS	04249000	1978-08-31	1950	A
USGS	04249000	1978-09-01	1190	A
USGS	04249000	1978-09-02	1300	A
USGS	04249000	1978-09-03	1280	A
USGS	04249000	1978-09-04	1430	A
USGS	04249000	1978-09-05	1380	A
USGS	04249000	1978-09-06	1340	A
USGS	04249000	1978-09-07	1390	A
USGS	04249000	1978-09-08	1700	A
USGS	04249000	1978-09-09	1470	A
USGS	04249000	1978-09-10	1400	A
USGS	04249000	1978-09-11	1360	A
USGS	04249000	1978-09-12	2590	A
USGS	04249000	1978-09-13	3220	A
USGS	04249000	1978-09-14	4220	A
USGS	04249000	1978-09-15	5240	A
USGS	04249000	1978-09-16	5430	A
USGS	04249000	1978-09-17	5470	A
USGS	04249000	1978-09-18	5480	A
USGS	04249000	1978-09-19	5780	A
USGS	04249000	1978-09-20	7300	A
USGS	04249000	1978-09-21	8380	A
USGS	04249000	1978-09-22	8030	A
USGS	04249000	1978-09-23	3860	A
USGS	04249000	1978-09-24	2550	A
USGS	04249000	1978-09-25	1940	A
USGS	04249000	1978-09-26	1930	A
USGS	04249000	1978-09-27	2100	A
USGS	04249000	1978-09-28	1710	A
USGS	04249000	1978-09-29	1800	A
USGS	04249000	1978-09-30	1620	A
USGS	04249000	1978-10-01	1360	A
USGS	04249000	1978-10-02	1520	A
USGS	04249000	1978-10-03	1420	A
USGS	04249000	1978-10-04	1640	A
USGS	04249000	1978-10-05	1730	A
USGS	04249000	1978-10-06	1590	A
USGS	04249000	1978-10-07	1490	A
USGS	04249000	1978-10-08	1110	A
USGS	04249000	1978-10-09	1170	A
USGS	04249000	1978-10-10	1450	A
USGS	04249000	1978-10-11	1380	A
USGS	04249000	1978-10-12	1280	A
USGS	04249000	1978-10-13	1700	A
USGS	04249000	1978-10-14	2620	A
USGS	04249000	1978-10-15	3360	A
USGS	04249000	1978-10-16	3210	A
USGS	04249000	1978-10-17	2620	A
USGS	04249000	1978-10-18	4180	A
USGS	04249000	1978-10-19	5280	A
USGS	04249000	1978-10-20	4980	A
USGS	04249000	1978-10-21	5030	A
USGS	04249000	1978-10-22	5150	A
USGS	04249000	1978-10-23	4320	A
USGS	04249000	1978-10-24	2790	A
USGS	04249000	1978-10-25	2120	A
USGS	04249000	1978-10-26	1270	A
USGS	04249000	1978-10-27	1800	A
USGS	04249000	1978-10-28	1910	A
USGS	04249000	1978-10-29	2560	A
USGS	04249000	1978-10-30	1130	A
USGS	04249000	1978-10-31	1350	A
USGS	04249000	1978-11-01	2380	A
USGS	04249000	1978-11-02	4160	A
USGS	04249000	1978-11-03	3790	A
USGS	04249000	1978-11-04	3210	A
USGS	04249000	1978-11-05	3300	A
USGS	04249000	1978-11-06	3680	A
USGS	04249000	1978-11-07	3950	A
USGS	04249000	1978-11-08	3700	A
USGS	04249000	1978-11-09	2540	A
USGS	04249000	1978-11-10	1860	A
USGS	04249000	1978-11-11	1590	A
USGS	04249000	1978-11-12	2070	A
USGS	04249000	1978-11-13	3170	A
USGS	04249000	1978-11-14	1980	A
USGS	04249000	1978-11-15	1450	A
USGS	04249000	1978-11-16	1450	A
USGS	04249000	1978-11-17	1570	A
USGS	04249000	1978-11-18	1180	A
USGS	04249000	1978-11-19	1150	A
USGS	04249000	1978-11-20	1380	A
USGS	04249000	1978-11-21	1630	A
USGS	04249000	1978-11-22	1340	A
USGS	04249000	1978-11-23	1430	A
USGS	04249000	1978-11-24	1830	A
USGS	04249000	1978-11-25	2770	A
USGS	04249000	1978-11-26	3190	A
USGS	04249000	1978-11-27	2970	A
USGS	04249000	1978-11-28	2500	A
USGS	04249000	1978-11-29	2640	A
USGS	04249000	1978-11-30	4320	A
USGS	04249000	1978-12-01	5900	A
USGS	04249000	1978-12-02	6760	A
USGS	04249000	1978-12-03	5880	A
USGS	04249000	1978-12-04	6380	A
USGS	04249000	1978-12-05	6510	A
USGS	04249000	1978-12-06	6090	A
USGS	04249000	1978-12-07	7610	A
USGS	04249000	1978-12-08	7260	A
USGS	04249000	1978-12-09	7750	A
USGS	04249000	1978-12-10	7490	A
USGS	04249000	1978-12-11	7350	A
USGS	04249000	1978-12-12	7240	A
USGS	04249000	1978-12-13	7180	A
USGS	04249000	1978-12-14	7320	A
USGS	04249000	1978-12-15	7440	A
USGS	04249000	1978-12-16	8050	A
USGS	04249000	1978-12-17	7800	A
USGS	04249000	1978-12-18	7380	A
USGS	04249000	1978-12-19	6870	A
USGS	04249000	1978-12-20	6710	A
USGS	04249000	1978-12-21	8000	A
USGS	04249000	1978-12-22	8160	A
USGS	04249000	1978-12-23	8050	A
USGS	04249000	1978-12-24	7910	A
USGS	04249000	1978-12-25	7380	A
USGS	04249000	1978-12-26	7580	A
USGS	04249000	1978-12-27	7470	A
USGS	04249000	1978-12-28	7380	A
USGS	04249000	1978-12-29	7320	A
USGS	04249000	1978-12-30	7070	A
USGS	04249000	1978-12-31	6980	A
